accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
148	0.8388	0.6197	0.3595	0.7668	0.1891	0.8891	17.1000	0.0522	892.0000	84.0000	0.0942	894.0000
149	0.8181	0.6139	0.3501	0.7645	0.1731	0.8835	16.9000	0.0752	863.0000	93.0000	0.1078	865.0000
150	0.8237	0.6193	0.3522	0.7657	0.1701	0.8810	17.2000	0.0683	873.0000	89.0000	0.1019	891.0000
151	0.8284	0.6131	0.3591	0.7731	0.1735	0.8818	17.0000	0.0781	857.0000	91.0000	0.1062	863.0000
152	0.8504	0.6234	0.3592	0.7703	0.1797	0.8910	16.8000	0.0547	922.0000	83.0000	0.0900	924.0000
153	0.8213	0.6131	0.3568	0.7865	0.1704	0.9004	16.9000	0.0647	829.0000	82.0000	0.0989	833.0000
154	0.8464	0.6152	0.3568	0.7441	0.1736	0.8854	17.1000	0.0593	852.0000	85.0000	0.0998	861.0000
155	0.8464	0.6213	0.3597	0.7789	0.1713	0.8881	17.0000	0.0686	824.0000	82.0000	0.0995	848.0000
156	0.8151	0.6094	0.3496	0.7630	0.1753	0.8867	16.8000	0.0784	797.0000	84.0000	0.1054	809.0000
157	0.8337	0.6127	0.3477	0.7469	0.1781	0.8837	16.9000	0.0715	859.0000	90.0000	0.1048	884.0000
158	0.8230	0.6123	0.3549	0.7680	0.1619	0.8904	16.8000	0.0541	892.0000	87.0000	0.0975	910.0000
159	0.8191	0.6127	0.3552	0.7757	0.1855	0.8698	17.1000	0.0816	869.0000	89.0000	0.1024	892.0000
160	0.8091	0.6110	0.3504	0.7579	0.1762	0.8836	16.9000	0.0728	839.0000	87.0000	0.1037	866.0000
161	0.7986	0.6139	0.3629	0.7416	0.1759	0.8789	16.9000	0.0832	911.0000	95.0000	0.1043	927.0000
162	0.8325	0.6119	0.3510	0.7361	0.1571	0.8701	17.0000	0.0714	830.0000	91.0000	0.1096	857.0000
163	0.8031	0.6185	0.3596	0.7481	0.1678	0.8586	16.9000	0.0978	846.0000	96.0000	0.1135	867.0000
164	0.8383	0.6135	0.3585	0.7606	0.1677	0.8805	17.0000	0.0655	837.0000	88.0000	0.1051	880.0000
165	0.8396	0.6131	0.3526	0.7699	0.1681	0.8923	17.0000	0.0680	857.0000	88.0000	0.1027	891.0000
166	0.8404	0.6115	0.3513	0.7408	0.1821	0.8973	17.2000	0.0717	852.0000	82.0000	0.0962	894.0000
167	0.8097	0.6197	0.3520	0.7583	0.1683	0.8730	17.0000	0.0862	805.0000	89.0000	0.1106	846.0000
168	0.8202	0.6197	0.3533	0.7459	0.1776	0.8811	17.0000	0.0816	892.0000	91.0000	0.1020	923.0000
169	0.8371	0.6156	0.3570	0.7620	0.1818	0.8974	17.0000	0.0636	846.0000	83.0000	0.0981	851.0000
170	0.8265	0.6152	0.3582	0.7761	0.1726	0.8916	17.1000	0.0679	921.0000	86.0000	0.0934	947.0000
171	0.8517	0.6180	0.3604	0.7599	0.1871	0.8888	17.0000	0.0605	878.0000	84.0000	0.0957	886.0000
172	0.8370	0.6090	0.3513	0.7708	0.1892	0.9023	17.0000	0.0756	832.0000	79.0000	0.0950	849.0000
173	0.8348	0.6152	0.3509	0.7514	0.1785	0.8899	16.9000	0.0685	866.0000	88.0000	0.1016	879.0000
174	0.8416	0.6135	0.3480	0.7617	0.1739	0.8858	17.1000	0.0666	830.0000	84.0000	0.1012	840.0000
175	0.8031	0.6176	0.3584	0.7526	0.1543	0.8717	17.1000	0.0763	819.0000	90.0000	0.1099	858.0000
176	0.8189	0.6168	0.3538	0.7407	0.1724	0.8799	17.1000	0.0794	875.0000	90.0000	0.1029	878.0000
177	0.8194	0.6139	0.3508	0.7380	0.1467	0.8701	17.0000	0.0789	846.0000	92.0000	0.1087	848.0000
178	0.8253	0.6152	0.3583	0.7311	0.1838	0.8740	17.1000	0.0677	837.0000	96.0000	0.1147	862.0000
179	0.8494	0.6115	0.3461	0.7953	0.1775	0.8984	17.1000	0.0568	861.0000	69.0000	0.0801	878.0000
180	0.8383	0.6180	0.3417	0.7968	0.1766	0.8851	17.0000	0.0661	827.0000	82.0000	0.0992	838.0000
