run	doculect	accuracy	purity	words	sounds
1	Sikaiana_243	0.8330508474576269	0.8708556550913458	133	18
1	NorthMarquesan_38	0.7540084388185653	0.8627347543550724	153	19
1	Mangareva_239	0.8310077519379844	0.8844688399122485	138	19
1	Austral_128	0.8213333333333334	0.8801610265955226	147	15
1	Tahitian_173	0.8633744855967078	0.8897718041273148	128	16
1	Hawaiian_52	0.8068627450980391	0.8913839116851175	142	15
1	Tuamotuan_246	0.8421810699588476	0.892458441879215	136	18
1	Austral_1213	0.843073593073593	0.8674588174927962	121	16
1	Maori_85	0.837687969924812	0.8847907526770398	139	17
1	Rapanui_264	0.8063596491228071	0.8919617017941267	137	20
2	Sikaiana_243	0.8338983050847457	0.8700411566866181	127	18
2	NorthMarquesan_38	0.7447405828002841	0.869296450233504	147	19
2	Mangareva_239	0.8022727272727272	0.863490832816712	127	19
2	Austral_128	0.8219999999999998	0.8675208809709197	139	15
2	Tahitian_173	0.9045197740112993	0.8849049850807484	137	16
2	Hawaiian_52	0.7986979166666668	0.8699240286430896	144	15
2	Tuamotuan_246	0.835744424352019	0.8534532628925594	125	18
2	Austral_1213	0.8924731182795699	0.8941662899755541	125	15
2	Maori_85	0.763235294117647	0.8847323547606557	142	17
2	Rapanui_264	0.745343137254902	0.8646673305711822	129	19
3	Sikaiana_243	0.8118518518518516	0.8672909980051745	136	17
3	NorthMarquesan_38	0.7693989071038251	0.8508756857195207	147	18
3	Mangareva_239	0.8175213675213673	0.869104271677722	128	19
3	Austral_128	0.811458333333333	0.8755012549573259	129	15
3	Tahitian_173	0.8161764705882353	0.8568978325355275	117	16
3	Hawaiian_52	0.730367231638418	0.8706710451669242	137	15
3	Tuamotuan_246	0.8373076923076922	0.8770902540172519	131	18
3	Austral_1213	0.8106918238993711	0.8671781735253292	118	16
3	Maori_85	0.7916666666666665	0.8583475453444532	139	17
3	Rapanui_264	0.8313432835820895	0.8798288642480606	133	19
4	Sikaiana_243	0.8142361111111107	0.8922477614141138	135	17
4	NorthMarquesan_38	0.8385281385281383	0.8986713743723803	137	19
4	Mangareva_239	0.8847826086956522	0.9003666326502284	139	19
4	Austral_128	0.830952380952381	0.8761317640887659	134	15
4	Tahitian_173	0.8842767295597483	0.8727371177826772	132	16
4	Hawaiian_52	0.8568504594820384	0.902016675601277	150	15
4	Tuamotuan_246	0.8567982456140348	0.8977897777753315	127	18
4	Austral_1213	0.8642036124794745	0.8656416774542177	121	15
4	Maori_85	0.8612454212454211	0.8800310254754753	123	17
4	Rapanui_264	0.8146464646464645	0.9001059565286706	132	19
5	Sikaiana_243	0.8053459119496856	0.8669259553233527	129	17
5	NorthMarquesan_38	0.8290136054421766	0.8800277617747833	146	19
5	Mangareva_239	0.8459096459096458	0.8867100043211879	135	19
5	Austral_128	0.8402564102564102	0.8745309876896312	124	14
5	Tahitian_173	0.8082892416225751	0.8683916553670485	130	16
5	Hawaiian_52	0.8125000000000001	0.8812079882550117	134	15
5	Tuamotuan_246	0.8484238765928904	0.8565728176688076	123	18
5	Austral_1213	0.8209770114942527	0.8415043906459688	121	15
5	Maori_85	0.7599462365591398	0.8775312583064488	136	17
5	Rapanui_264	0.694973544973545	0.8831474406319244	139	20
6	Sikaiana_243	0.8256410256410255	0.8760846517107745	129	17
6	NorthMarquesan_38	0.8563492063492063	0.8925921253662062	147	18
6	Mangareva_239	0.7977272727272727	0.8793479724565905	139	19
6	Austral_128	0.8215189873417721	0.8948037062562288	119	15
6	Tahitian_173	0.8442124542124544	0.9046865611490673	114	16
6	Hawaiian_52	0.8386111111111112	0.9014373309993273	140	15
6	Tuamotuan_246	0.8877637130801689	0.904403038026399	129	18
6	Austral_1213	0.8253472222222222	0.9031744159265156	126	16
6	Maori_85	0.8696517412935321	0.8874567346168231	126	17
6	Rapanui_264	0.7691919191919192	0.885065012689974	138	19
7	Sikaiana_243	0.7960144927536229	0.8856024773947123	134	17
7	NorthMarquesan_38	0.7522598870056497	0.8763114752355524	146	18
7	Mangareva_239	0.790990990990991	0.8913231714939068	123	19
7	Austral_128	0.7311478322672352	0.866290053932462	116	15
7	Tahitian_173	0.7882414369256474	0.8596558709901503	115	16
7	Hawaiian_52	0.8326636904761904	0.9049912737300139	143	15
7	Tuamotuan_246	0.8384249084249085	0.8962466677851665	131	18
