accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
143	0.3757	0.4682	0.3648	0.8013	0.0683	0.6479	35.6316	0.3114	683.0000	189.0000	0.2767	700.0000
144	0.3760	0.4702	0.3594	0.8060	0.0654	0.6516	35.8947	0.3135	679.0000	196.0000	0.2887	694.0000
145	0.3779	0.4721	0.3630	0.8077	0.0701	0.6409	35.8421	0.3184	701.0000	191.0000	0.2725	716.0000
146	0.3672	0.4735	0.3531	0.8148	0.0691	0.6471	36.1579	0.3138	694.0000	191.0000	0.2752	714.0000
147	0.3758	0.4642	0.3409	0.8146	0.0666	0.6421	36.2632	0.3218	670.0000	185.0000	0.2761	684.0000
148	0.3819	0.4642	0.3531	0.8113	0.0664	0.6431	36.0000	0.3081	691.0000	183.0000	0.2648	710.0000
149	0.3777	0.4677	0.3511	0.8070	0.0679	0.6474	36.2632	0.3104	669.0000	194.0000	0.2900	679.0000
150	0.3849	0.4714	0.3462	0.8005	0.0661	0.6326	36.1053	0.3225	690.0000	198.0000	0.2870	711.0000
151	0.3953	0.4684	0.3505	0.8183	0.0680	0.6459	35.8421	0.3187	712.0000	193.0000	0.2711	730.0000
152	0.3960	0.4670	0.3507	0.8299	0.0682	0.6516	36.1053	0.3158	680.0000	179.0000	0.2632	700.0000
153	0.3782	0.4656	0.3497	0.8206	0.0652	0.6290	36.0000	0.3313	671.0000	192.0000	0.2861	687.0000
154	0.3861	0.4698	0.3536	0.8169	0.0698	0.6529	36.5263	0.2971	704.0000	180.0000	0.2557	719.0000
155	0.3942	0.4721	0.3523	0.8151	0.0704	0.6482	36.0526	0.3156	724.0000	193.0000	0.2666	743.0000
156	0.3979	0.4679	0.3460	0.8109	0.0700	0.6452	36.2105	0.3134	701.0000	186.0000	0.2653	720.0000
157	0.3900	0.4665	0.3465	0.8125	0.0660	0.6637	35.8421	0.2992	688.0000	175.0000	0.2544	705.0000
158	0.3682	0.4733	0.3544	0.8021	0.0703	0.6487	35.9474	0.3052	705.0000	187.0000	0.2652	723.0000
159	0.3942	0.4700	0.3528	0.8007	0.0698	0.6451	35.7895	0.3103	688.0000	186.0000	0.2703	707.0000
160	0.3832	0.4649	0.3509	0.8213	0.0680	0.6496	36.0526	0.3131	650.0000	176.0000	0.2708	668.0000
161	0.3978	0.4614	0.3492	0.8130	0.0667	0.6792	35.8947	0.2818	689.0000	172.0000	0.2496	701.0000
162	0.3639	0.4686	0.3604	0.8109	0.0672	0.6248	36.3158	0.3450	686.0000	200.0000	0.2915	706.0000
163	0.3826	0.4670	0.3442	0.8043	0.0683	0.6432	36.4211	0.3168	646.0000	192.0000	0.2972	661.0000
164	0.3852	0.4670	0.3515	0.8018	0.0674	0.6594	35.9474	0.2959	662.0000	181.0000	0.2734	680.0000
165	0.3952	0.4695	0.3522	0.8065	0.0697	0.6693	36.0000	0.2840	687.0000	176.0000	0.2562	698.0000
166	0.3944	0.4702	0.3511	0.8049	0.0676	0.6375	36.1053	0.3197	655.0000	190.0000	0.2901	670.0000
167	0.3968	0.4670	0.3560	0.8245	0.0672	0.6557	36.0000	0.3091	674.0000	179.0000	0.2656	690.0000
168	0.3706	0.4637	0.3547	0.8051	0.0668	0.6333	36.0526	0.3258	686.0000	187.0000	0.2726	706.0000
169	0.3757	0.4614	0.3399	0.8107	0.0670	0.6385	36.1053	0.3202	672.0000	181.0000	0.2693	684.0000
170	0.3896	0.4695	0.3503	0.8164	0.0707	0.6292	36.0000	0.3179	651.0000	186.0000	0.2857	664.0000
171	0.3708	0.4747	0.3571	0.7856	0.0699	0.6521	35.9474	0.2955	724.0000	200.0000	0.2762	745.0000
172	0.3899	0.4665	0.3382	0.8127	0.0660	0.6411	35.8947	0.3240	655.0000	186.0000	0.2840	672.0000
173	0.3703	0.4675	0.3591	0.8221	0.0704	0.6283	36.0000	0.3290	650.0000	183.0000	0.2815	660.0000
174	0.3862	0.4712	0.3569	0.7927	0.0693	0.6541	36.1053	0.2947	702.0000	189.0000	0.2692	720.0000
175	0.3794	0.4668	0.3469	0.8071	0.0678	0.6328	35.6842	0.3215	705.0000	191.0000	0.2709	726.0000
176	0.3839	0.4714	0.3538	0.7983	0.0693	0.6574	36.2632	0.2964	738.0000	197.0000	0.2669	756.0000
177	0.3644	0.4575	0.3305	0.8103	0.0627	0.6304	36.0000	0.3265	674.0000	188.0000	0.2789	691.0000
178	0.3801	0.4651	0.3482	0.8187	0.0680	0.6423	36.1579	0.3188	677.0000	187.0000	0.2762	697.0000
179	0.3788	0.4695	0.3470	0.8211	0.0678	0.6389	36.2632	0.3100	677.0000	188.0000	0.2777	692.0000
180	0.3887	0.4691	0.3536	0.8130	0.0698	0.6358	36.1053	0.3216	722.0000	193.0000	0.2673	734.0000
181	0.3733	0.4675	0.3534	0.8128	0.0675	0.6451	35.7895	0.3186	691.0000	189.0000	0.2735	711.0000
182	0.3802	0.4747	0.3538	0.8221	0.0695	0.6313	36.3158	0.3264	700.0000	196.0000	0.2800	715.0000
183	0.3938	0.4675	0.3635	0.8273	0.0686	0.6361	35.9474	0.3187	700.0000	193.0000	0.2757	709.0000
184	0.3668	0.4665	0.3451	0.8284	0.0675	0.6452	36.1053	0.3211	677.0000	185.0000	0.2733	690.0000
185	0.3587	0.4658	0.3400	0.8064	0.0662	0.6333	36.1053	0.3332	652.0000	189.0000	0.2899	667.0000
