run	doculect	accuracy	purity	words	sounds
0	Hawaiian	0.6797619047619048	0.7960242535631344	109	18
0	Mangareva	0.6930402930402929	0.814474794070336	113	23
0	Maori	0.666329365079365	0.8059369064878816	107	19
0	North_Marquesan	0.6675465838509316	0.793922549291544	113	20
0	Rapanui	0.7127922077922081	0.8036571241107107	113	19
0	Ra’ivavae	0.7091490299823633	0.7603961802159179	79	18
0	Rurutuan	0.7728466386554622	0.8252530697840249	92	18
0	Sikaiana	0.6926937441643325	0.7932685093250158	99	19
0	Tahitian	0.7249414519906324	0.7951756685073279	80	19
0	Tuamotuan	0.7218426501035199	0.8092748739437784	89	20
