run	doculect	accuracy	purity	words	sounds
0	Beijing	0.5368115942028987	0.6822092365693968	128	37
0	Changsha	0.5194666666666667	0.7081068427812333	144	35
0	Chengdu	0.5831858407079646	0.7104632165262621	147	34
0	Fuzhou	0.3915662650602408	0.6774409386471953	150	34
0	Guangzhou	0.44894894894894916	0.6734990652545719	124	29
0	Guilin	0.4817375886524824	0.6909061700296577	140	33
0	Ha_erbin	0.5795238095238093	0.7114534123109862	148	35
0	Jinan	0.589942528735632	0.7263541350636755	132	43
0	Jixi	0.442628205128205	0.6930981404956772	136	39
0	Loudi	0.45462962962962966	0.7066550995613664	143	41
0	Meixian	0.4423694779116466	0.6644107403089214	148	30
0	Nanchang	0.44891598915989145	0.6935413644199458	136	35
0	Nanjing	0.5475999999999999	0.6941658659219446	131	41
0	Rongcheng	0.47928348909657337	0.6785536936030486	130	36
0	Suzhou	0.49166666666666675	0.6903203482917123	145	48
0	Taiyuan	0.5208737864077672	0.7165872735840623	146	40
0	Wenzhou	0.43098039215686285	0.7176792726154948	139	42
0	Xi_an	0.5785223367697595	0.7155580776185971	150	42
0	Xiamen	0.33565891472868203	0.6214427156498399	133	33
