run	doculect	accuracy	purity	words	sounds
1	Beijing	0.7351063829787227	0.749547676995566	474	33
1	Changsha	0.7265591397849458	0.7870839868935755	466	34
1	Fuzhou	0.6171296296296296	0.7447433681338232	477	30
1	Guangzhou	0.6954022988505746	0.7654658901136487	475	32
1	Jinan	0.6930041152263371	0.7511876906496667	459	36
1	Meixian	0.7064009661835743	0.7542326417972521	475	25
1	Nanchang	0.6933842239185749	0.7059895325512762	459	34
1	Nanjing	0.6813238770685572	0.7157731182773202	467	36
1	Shanghai	0.6937499999999995	0.7561703966969751	473	44
1	Suzhou	0.6764784946236558	0.6771336746184756	426	43
1	Taibei	0.5830708661417325	0.7273967704626758	407	31
1	Taoyuan	0.7001488095238093	0.7065254704722961	421	27
1	Wenzhou	0.6519540229885057	0.7475081813102645	468	41
1	Xiamen	0.7037393162393156	0.7535132414369928	459	26
2	Beijing	0.7278169014084508	0.7717388261686099	473	33
2	Changsha	0.6854022988505741	0.7582181402373204	476	36
2	Fuzhou	0.6075854700854698	0.7491959576326869	465	29
2	Guangzhou	0.6620370370370369	0.7469872709365895	476	32
2	Jinan	0.7030107526881715	0.759336879402554	466	36
2	Meixian	0.7022875816993459	0.7460703190376827	460	26
2	Nanchang	0.6843832020997371	0.7123512277139976	463	35
2	Nanjing	0.7033078880407118	0.754399484467733	477	36
2	Shanghai	0.7296874999999993	0.780596476612465	489	44
2	Suzhou	0.7094801223241588	0.6959092696398217	441	43
2	Taibei	0.6294540229885055	0.7307673600670284	418	30
2	Taoyuan	0.7118686868686865	0.7306549576727998	401	27
2	Wenzhou	0.6501075268817201	0.7491899441100562	458	40
2	Xiamen	0.7134482758620685	0.7545440746740973	470	26
3	Beijing	0.6849999999999997	0.742479551409243	465	33
3	Changsha	0.7315727699530509	0.7764141496685982	479	36
3	Fuzhou	0.6509132420091324	0.7787255296334695	475	30
3	Guangzhou	0.7023489932885899	0.7558347666531131	471	32
3	Jinan	0.698222222222222	0.7414588805465164	471	36
3	Meixian	0.7290419161676644	0.7593618278718609	446	26
3	Nanchang	0.6717777777777775	0.7055636606435536	440	34
3	Nanjing	0.7033602150537632	0.7461883075570025	484	35
3	Shanghai	0.6968817204301071	0.7647869882281806	462	44
3	Suzhou	0.7122950819672125	0.7093330946199908	428	43
3	Taibei	0.6498644986449862	0.7433292087851943	411	30
3	Taoyuan	0.6975206611570245	0.7011286275924259	412	28
3	Wenzhou	0.6630023640661937	0.7597044852900816	472	41
3	Xiamen	0.7123134328358207	0.746176334693179	481	26
4	Beijing	0.7344527363184079	0.7556740861172937	481	33
4	Changsha	0.7415404040404033	0.7882914355256899	489	36
4	Fuzhou	0.6382599580712786	0.7616242147362496	462	29
4	Guangzhou	0.6888535031847127	0.770531474546577	463	32
4	Jinan	0.726587301587301	0.7732749323738917	453	36
4	Meixian	0.7293706293706288	0.7681241251581529	470	26
4	Nanchang	0.7015748031496059	0.740989985222665	463	35
4	Nanjing	0.7092171717171715	0.727909784031008	476	35
4	Shanghai	0.734532374100719	0.7817623464947253	478	44
4	Suzhou	0.7158666666666662	0.7131260987189806	425	43
4	Taibei	0.6021739130434783	0.7222698015714346	396	31
4	Taoyuan	0.6602898550724635	0.6964599939523767	418	28
4	Wenzhou	0.6437352245862883	0.7486745511324757	472	41
4	Xiamen	0.7013002364066191	0.7438404103643466	474	26
5	Beijing	0.7535971223021579	0.7914098591932794	476	33
5	Changsha	0.6823464912280697	0.7445295312278744	469	35
5	Fuzhou	0.6404139433551194	0.761815649063514	468	29
5	Guangzhou	0.7006578947368413	0.7774355927861507	468	31
5	Jinan	0.716450216450216	0.7742391820996337	467	36
5	Meixian	0.7286231884057964	0.760548339884519	475	26
5	Nanchang	0.6714111922141118	0.7096199341762235	453	34
5	Nanjing	0.7131034482758617	0.7587446361601328	463	36
5	Shanghai	0.7065817409766446	0.773581668341687	460	43
5	Suzhou	0.7114173228346456	0.7072821593669347	423	41
5	Taibei	0.6378917378917377	0.7475065511215134	417	30
5	Taoyuan	0.7174107142857137	0.7011158318256498	421	27
5	Wenzhou	0.65279805352798	0.7666783519895175	476	41
5	Xiamen	0.696756152125279	0.7248021530328491	466	26
6	Beijing	0.7090375586854455	0.7266585662167366	473	33
6	Changsha	0.6992700729927003	0.7403743217183745	484	36
6	Fuzhou	0.6071428571428567	0.7681061917410974	467	30
