run	doculect	accuracy	purity	words	sounds
0	Amami	0.4798540348540347	0.6906166625037379	63	39
0	Hachijō	0.5532750582750584	0.6920175593098252	82	33
0	Kagoshima	0.4278276182881445	0.7354584166328658	59	33
0	Kyōto	0.6303626743626745	0.7752293351331542	58	30
0	Kōchi	0.6129711751662973	0.7365317536262834	52	29
0	Miyako	0.42652654363180675	0.7360878610386682	80	42
0	Oki	0.5835317460317462	0.8102551627835987	66	31
0	Sado	0.6331579184704184	0.772117537764732	59	28
0	Shuri	0.5111580659199706	0.7382510884503442	68	38
0	Tōkyō	0.6069542830906466	0.7255629277100057	44	30
