accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
120	0.5257	0.3182	0.3227	0.7909	0.0287	0.7324	32.7000	0.2052	615.0000	142.0000	0.2309	649.0000
121	0.5112	0.3197	0.3410	0.7604	0.0300	0.7095	33.1000	0.2027	664.0000	159.0000	0.2395	702.0000
122	0.5351	0.3177	0.3286	0.7774	0.0319	0.7240	33.6000	0.2044	618.0000	137.0000	0.2217	635.0000
123	0.5148	0.3187	0.3272	0.7720	0.0269	0.7118	32.7000	0.2012	663.0000	157.0000	0.2368	694.0000
124	0.5292	0.3182	0.3382	0.7818	0.0332	0.7244	32.8000	0.2040	654.0000	145.0000	0.2217	673.0000
125	0.5317	0.3182	0.3418	0.7911	0.0312	0.7488	33.4000	0.1733	688.0000	139.0000	0.2020	733.0000
126	0.5309	0.3187	0.3340	0.7886	0.0247	0.7303	33.0000	0.2051	599.0000	137.0000	0.2287	641.0000
127	0.5062	0.3182	0.3419	0.7703	0.0293	0.7225	32.7000	0.1888	713.0000	146.0000	0.2048	735.0000
128	0.5300	0.3172	0.3308	0.7666	0.0285	0.7303	33.5000	0.2144	648.0000	142.0000	0.2191	663.0000
129	0.5205	0.3197	0.3489	0.7651	0.0290	0.7136	32.5000	0.1921	628.0000	147.0000	0.2341	669.0000
130	0.5457	0.3192	0.3379	0.7676	0.0270	0.7069	32.3000	0.2285	628.0000	141.0000	0.2245	632.0000
131	0.5355	0.3177	0.3445	0.7885	0.0276	0.7188	33.4000	0.2124	620.0000	149.0000	0.2403	650.0000
132	0.5161	0.3187	0.3429	0.8066	0.0327	0.7029	32.6000	0.2277	617.0000	152.0000	0.2464	646.0000
133	0.5169	0.3172	0.3355	0.7929	0.0269	0.7148	32.9000	0.2109	637.0000	158.0000	0.2480	662.0000
134	0.5264	0.3177	0.3277	0.7658	0.0288	0.7296	32.6000	0.1953	598.0000	138.0000	0.2308	617.0000
135	0.5397	0.3177	0.3348	0.7756	0.0307	0.7332	33.5000	0.2114	627.0000	142.0000	0.2265	658.0000
136	0.5353	0.3177	0.3282	0.7855	0.0262	0.7010	32.5000	0.2420	631.0000	149.0000	0.2361	640.0000
137	0.5107	0.3167	0.3430	0.7847	0.0284	0.7132	32.2000	0.2132	623.0000	147.0000	0.2360	659.0000
138	0.5649	0.3187	0.3375	0.7940	0.0311	0.7407	33.4000	0.1895	626.0000	144.0000	0.2300	645.0000
139	0.5667	0.3187	0.3367	0.7960	0.0320	0.7558	32.8000	0.1859	641.0000	132.0000	0.2059	670.0000
140	0.5331	0.3172	0.3528	0.7922	0.0284	0.7386	32.2000	0.2076	660.0000	148.0000	0.2242	684.0000
141	0.5602	0.3187	0.3396	0.7859	0.0307	0.7393	32.3000	0.1859	625.0000	136.0000	0.2176	655.0000
