accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
938	0.8309	0.6160	0.3468	0.7220	0.1759	0.8861	17.2000	0.0790	824.0000	91.0000	0.1104	851.0000
939	0.8046	0.6143	0.3501	0.6986	0.1812	0.8737	17.2000	0.0905	817.0000	95.0000	0.1163	840.0000
940	0.8193	0.6205	0.3593	0.7448	0.1868	0.8959	17.0000	0.0740	843.0000	86.0000	0.1020	876.0000
941	0.8436	0.6040	0.3413	0.7667	0.1758	0.9039	17.1000	0.0606	808.0000	81.0000	0.1002	836.0000
942	0.8414	0.6197	0.3528	0.7191	0.1815	0.8940	17.0000	0.0690	883.0000	93.0000	0.1053	896.0000
943	0.8263	0.6135	0.3522	0.7075	0.1851	0.8790	17.1000	0.0803	894.0000	97.0000	0.1085	904.0000
944	0.8301	0.6156	0.3648	0.7175	0.1824	0.8912	17.0000	0.0686	887.0000	88.0000	0.0992	898.0000
945	0.8160	0.6098	0.3471	0.7548	0.1801	0.8887	17.0000	0.0770	872.0000	85.0000	0.0975	880.0000
946	0.8039	0.6230	0.3569	0.7016	0.1905	0.8875	16.9000	0.0628	831.0000	92.0000	0.1107	866.0000
947	0.8302	0.6172	0.3574	0.7038	0.1823	0.8823	17.1000	0.0810	836.0000	97.0000	0.1160	862.0000
948	0.8324	0.6123	0.3458	0.7526	0.1786	0.8895	17.1000	0.0653	844.0000	89.0000	0.1055	871.0000
949	0.8325	0.6135	0.3512	0.7712	0.1816	0.9028	17.0000	0.0656	883.0000	78.0000	0.0883	888.0000
950	0.8437	0.6156	0.3530	0.7245	0.1811	0.8966	17.0000	0.0624	848.0000	85.0000	0.1002	856.0000
951	0.8336	0.6160	0.3648	0.7746	0.1831	0.8929	17.2000	0.0731	822.0000	86.0000	0.1046	860.0000
952	0.8127	0.6123	0.3533	0.7257	0.1821	0.8928	17.0000	0.0771	804.0000	89.0000	0.1107	834.0000
953	0.8170	0.6180	0.3618	0.7070	0.1836	0.8850	17.1000	0.0759	852.0000	94.0000	0.1103	874.0000
954	0.8268	0.6077	0.3377	0.7292	0.1750	0.8868	17.1000	0.0656	839.0000	90.0000	0.1073	872.0000
955	0.8277	0.6160	0.3453	0.7401	0.1732	0.8915	17.0000	0.0756	855.0000	88.0000	0.1029	888.0000
956	0.8475	0.6193	0.3532	0.7378	0.1824	0.9021	17.0000	0.0553	912.0000	82.0000	0.0899	919.0000
957	0.8031	0.6073	0.3466	0.7545	0.1799	0.8842	17.0000	0.0882	811.0000	87.0000	0.1073	832.0000
958	0.8020	0.6077	0.3443	0.7107	0.1742	0.8713	17.0000	0.0860	861.0000	97.0000	0.1127	891.0000
959	0.8253	0.6180	0.3540	0.7394	0.1830	0.8906	16.8000	0.0643	836.0000	90.0000	0.1077	841.0000
960	0.8424	0.6152	0.3526	0.7319	0.1806	0.9013	17.2000	0.0598	891.0000	85.0000	0.0954	912.0000
961	0.8013	0.6164	0.3546	0.7541	0.1863	0.8891	17.1000	0.0739	841.0000	86.0000	0.1023	875.0000
962	0.8376	0.6110	0.3545	0.7321	0.1826	0.8915	17.1000	0.0719	853.0000	93.0000	0.1090	886.0000
963	0.8345	0.6185	0.3528	0.7593	0.1842	0.9007	16.9000	0.0625	876.0000	83.0000	0.0947	893.0000
964	0.7960	0.6185	0.3592	0.7178	0.1855	0.8871	17.1000	0.0836	854.0000	94.0000	0.1101	862.0000
965	0.8133	0.6156	0.3542	0.7532	0.1852	0.8877	17.0000	0.0806	865.0000	91.0000	0.1052	880.0000
966	0.8255	0.6172	0.3470	0.7529	0.1881	0.8883	17.0000	0.0699	879.0000	91.0000	0.1035	892.0000
967	0.7992	0.6218	0.3540	0.7314	0.1857	0.8806	17.1000	0.0877	874.0000	95.0000	0.1087	893.0000
968	0.8216	0.6205	0.3606	0.7104	0.1856	0.8873	17.1000	0.0770	896.0000	93.0000	0.1038	915.0000
969	0.8257	0.6057	0.3413	0.7219	0.1811	0.8878	16.8000	0.0716	799.0000	88.0000	0.1101	815.0000
970	0.8373	0.6226	0.3596	0.7556	0.1864	0.8958	17.1000	0.0659	886.0000	88.0000	0.0993	902.0000
971	0.8006	0.6213	0.3527	0.6929	0.1813	0.8844	17.0000	0.0934	819.0000	97.0000	0.1184	852.0000
972	0.8167	0.6143	0.3563	0.7509	0.1848	0.8855	16.9000	0.0853	854.0000	87.0000	0.1019	873.0000
973	0.8272	0.6164	0.3581	0.7961	0.1838	0.9035	16.9000	0.0634	815.0000	80.0000	0.0982	860.0000
