accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
946	0.8040	0.6139	0.3331	0.7571	0.0572	0.8697	17.0000	0.0698	821.0000	85.0000	0.1035	849.0000
947	0.8017	0.6115	0.3451	0.7235	0.0630	0.8633	17.0000	0.0674	820.0000	95.0000	0.1159	840.0000
948	0.8236	0.6193	0.3522	0.7500	0.0610	0.8898	17.3000	0.0708	870.0000	90.0000	0.1034	902.0000
949	0.8280	0.6036	0.3489	0.7495	0.0591	0.8777	17.2000	0.0626	849.0000	88.0000	0.1037	862.0000
950	0.8266	0.6123	0.3423	0.7427	0.0600	0.8885	17.0000	0.0759	827.0000	89.0000	0.1076	864.0000
951	0.8281	0.6143	0.3460	0.7394	0.0602	0.8709	16.9000	0.0823	838.0000	98.0000	0.1169	869.0000
952	0.8160	0.6156	0.3521	0.7702	0.0621	0.8885	17.0000	0.0697	890.0000	88.0000	0.0989	904.0000
953	0.8385	0.6127	0.3405	0.7516	0.0604	0.8766	17.1000	0.0735	829.0000	91.0000	0.1098	848.0000
954	0.7961	0.6135	0.3489	0.7280	0.0579	0.8821	17.0000	0.0770	857.0000	90.0000	0.1050	887.0000
955	0.8273	0.6205	0.3584	0.7601	0.0602	0.8984	17.0000	0.0780	835.0000	79.0000	0.0946	856.0000
956	0.8262	0.6131	0.3512	0.7662	0.0583	0.8904	17.1000	0.0618	888.0000	88.0000	0.0991	907.0000
957	0.8159	0.6102	0.3426	0.7681	0.0598	0.8825	17.3000	0.0643	815.0000	80.0000	0.0982	847.0000
958	0.8309	0.6143	0.3448	0.7794	0.0591	0.8860	17.1000	0.0719	826.0000	80.0000	0.0969	866.0000
959	0.8236	0.6226	0.3660	0.7530	0.0633	0.8796	17.0000	0.0759	826.0000	89.0000	0.1077	848.0000
960	0.8335	0.6201	0.3612	0.7751	0.0635	0.8831	17.2000	0.0681	872.0000	86.0000	0.0986	883.0000
961	0.8457	0.6267	0.3643	0.7661	0.0637	0.8675	16.9000	0.0750	867.0000	97.0000	0.1119	882.0000
962	0.7957	0.6172	0.3517	0.7441	0.0647	0.8640	17.1000	0.0847	843.0000	93.0000	0.1103	862.0000
963	0.8388	0.6189	0.3536	0.7750	0.0575	0.8833	17.1000	0.0601	899.0000	80.0000	0.0890	915.0000
964	0.8287	0.6077	0.3575	0.7601	0.0595	0.8678	17.1000	0.0685	864.0000	88.0000	0.1019	883.0000
965	0.8414	0.6135	0.3481	0.7392	0.0652	0.8730	17.1000	0.0909	827.0000	97.0000	0.1173	842.0000
966	0.8386	0.6180	0.3542	0.7361	0.0619	0.8726	17.0000	0.0889	869.0000	97.0000	0.1116	894.0000
967	0.8232	0.6197	0.3518	0.7283	0.0599	0.8852	17.0000	0.0845	843.0000	89.0000	0.1056	862.0000
968	0.8243	0.6152	0.3584	0.7517	0.0585	0.8771	17.1000	0.0800	845.0000	90.0000	0.1065	872.0000
969	0.8182	0.6164	0.3625	0.7588	0.0617	0.8915	16.9000	0.0705	837.0000	80.0000	0.0956	852.0000
970	0.8158	0.6077	0.3436	0.7784	0.0573	0.8816	16.9000	0.0732	844.0000	88.0000	0.1043	877.0000
971	0.8502	0.6152	0.3489	0.7875	0.0616	0.8967	17.1000	0.0566	817.0000	80.0000	0.0979	839.0000
972	0.8192	0.6168	0.3609	0.7318	0.0632	0.8732	17.2000	0.0770	856.0000	98.0000	0.1145	887.0000
973	0.8232	0.6102	0.3540	0.7688	0.0647	0.8809	17.0000	0.0857	763.0000	87.0000	0.1140	799.0000
