run	doculect	accuracy	purity	words	sounds
1	NorthMarquesan_38	0.6991071428571427	0.8284448370193827	114	19
1	Austral_128	0.7166666666666669	0.8454348286942311	95	15
1	Austral_1213	0.8054964539007092	0.8485759841878525	83	15
1	Mangareva_239	0.7200727513227513	0.8339918774008771	85	19
1	Hawaiian_52	0.7837301587301587	0.8389254079887657	102	15
1	Tahitian_173	0.7763038548752832	0.810879930903226	78	16
1	Tuamotuan_246	0.8741874527588812	0.8795772084791564	87	18
1	Maori_85	0.7677966101694915	0.8233098883555962	99	17
1	Sikaiana_243	0.765040650406504	0.8184501902405356	102	18
1	Rapanui_264	0.6271241830065359	0.8255318525945016	109	18
2	NorthMarquesan_38	0.7304687499999999	0.8331772599799814	107	18
2	Austral_128	0.8152777777777778	0.8769881236077244	87	15
2	Austral_1213	0.7778846153846153	0.8268115112247787	84	16
2	Mangareva_239	0.8353107344632767	0.861269360247551	97	19
2	Hawaiian_52	0.7738505747126436	0.8007276136618638	92	15
2	Tahitian_173	0.8199346405228759	0.8624137624731767	80	16
2	Tuamotuan_246	0.7880952380952381	0.8169955750073639	92	18
2	Maori_85	0.7810344827586206	0.8205391866637664	96	17
2	Sikaiana_243	0.8010638297872341	0.8225139145269096	100	17
2	Rapanui_264	0.7182098765432099	0.8070986832803928	101	19
3	NorthMarquesan_38	0.7197420634920636	0.8393248008788674	113	19
3	Austral_128	0.7906538734896944	0.83850937432718	77	14
3	Austral_1213	0.8152014652014652	0.8715112694156287	81	15
3	Mangareva_239	0.850892857142857	0.8860239413829633	88	19
3	Hawaiian_52	0.851	0.8995156141844072	99	15
3	Tahitian_173	0.8140913508260448	0.8466145033112193	86	16
3	Tuamotuan_246	0.887037037037037	0.9050750547185531	84	18
3	Maori_85	0.6014184397163121	0.8378802761767978	93	17
3	Sikaiana_243	0.8181818181818183	0.8814621533043374	106	17
3	Rapanui_264	0.7386904761904762	0.891329003082285	100	18
4	NorthMarquesan_38	0.7793939393939392	0.8935840162692811	112	18
4	Austral_128	0.8128415300546447	0.8657237156034441	82	15
4	Austral_1213	0.803875968992248	0.8694496067128541	85	16
4	Mangareva_239	0.8505847953216374	0.8925190043534498	92	19
4	Hawaiian_52	0.7812500000000001	0.8487269104593576	95	15
4	Tahitian_173	0.8348484848484848	0.8764905799928271	83	16
4	Tuamotuan_246	0.8571038251366119	0.8506819929561683	86	18
4	Maori_85	0.7666666666666665	0.8430362066065779	90	17
4	Sikaiana_243	0.8070175438596492	0.8674671353104215	95	17
4	Rapanui_264	0.8305555555555556	0.8712299776304956	107	20
5	NorthMarquesan_38	0.7934426229508197	0.889464213210118	106	18
5	Austral_128	0.8301437556154536	0.9045135435148639	86	15
5	Austral_1213	0.8423333333333334	0.8570989688640887	86	15
5	Mangareva_239	0.7985908649173954	0.8872447975954552	106	19
5	Hawaiian_52	0.8342592592592593	0.8929053507691461	90	15
5	Tahitian_173	0.8366750208855472	0.8675409713500573	62	16
5	Tuamotuan_246	0.8968926553672316	0.9097142182955947	86	18
5	Maori_85	0.8358024691358025	0.9116425950326928	96	17
5	Sikaiana_243	0.8629166666666667	0.9017661068612809	100	17
5	Rapanui_264	0.7949152542372883	0.9031227095722011	100	18
6	NorthMarquesan_38	0.6305891848264731	0.8567412426115261	110	19
6	Austral_128	0.6588888888888889	0.7652301179615741	82	15
6	Austral_1213	0.7432712215320912	0.7990532190352894	72	15
6	Mangareva_239	0.800314465408805	0.8470747428969703	95	20
6	Hawaiian_52	0.818663594470046	0.8473112593441661	96	15
