run	doculect	accuracy	purity	words	sounds
1	Beijing	0.7216027874564461	0.827681098654913	327	33
1	Changsha	0.7201690821256039	0.8420442249288972	344	34
1	Fuzhou	0.653532008830022	0.8392747607583956	318	29
1	Guangzhou	0.711258278145696	0.8482521587577938	317	31
1	Jinan	0.7001730103806229	0.8291856444134025	331	36
1	Meixian	0.7379330943847076	0.836168378699222	333	25
1	Nanchang	0.6732517482517482	0.7950438787555937	303	34
1	Nanjing	0.7247002398081531	0.8191227617149407	329	36
1	Shanghai	0.7187719298245614	0.8355426710729839	331	44
1	Suzhou	0.7233723958333337	0.7988426122605305	293	42
1	Taibei	0.6873306233062328	0.8215475483540864	288	29
1	Taoyuan	0.7031713900134956	0.8022499773802264	285	28
1	Wenzhou	0.645689655172414	0.8378584925680409	322	41
1	Xiamen	0.7237442922374431	0.8252417631403001	322	26
2	Beijing	0.7375000000000002	0.8266417964311561	338	33
2	Changsha	0.7321389793702501	0.8276747149958289	313	33
2	Fuzhou	0.6521412037037038	0.8309068281648233	332	29
2	Guangzhou	0.7114982578397216	0.839944044866417	332	32
2	Jinan	0.7256711409395974	0.8258223754406985	322	36
2	Meixian	0.7257270693512304	0.826893067751734	315	26
2	Nanchang	0.6934545454545459	0.8050628888700561	314	34
2	Nanjing	0.735068153655514	0.8358567339179396	338	36
2	Shanghai	0.7489844683393073	0.8374874250747648	337	44
2	Suzhou	0.7361006289308175	0.7940523809752026	284	43
2	Taibei	0.6644125683060109	0.8062742903701446	290	30
2	Taoyuan	0.7021592442645072	0.7977517788084642	285	27
2	Wenzhou	0.6770671834625321	0.823827104772585	355	40
2	Xiamen	0.7525684931506849	0.8294590173880275	322	26
3	Beijing	0.693446327683616	0.7982036648975827	320	33
3	Changsha	0.7256321839080461	0.8354008253523191	331	34
3	Fuzhou	0.6472939729397298	0.8439086867194883	350	29
3	Guangzhou	0.6962829736211034	0.8388174635284367	342	31
3	Jinan	0.6992450638792105	0.8264480446859429	334	36
3	Meixian	0.7096980255516839	0.8137600002474293	326	25
3	Nanchang	0.6982889733840308	0.8139332296186488	327	34
3	Nanjing	0.6996224379719524	0.8188179716777382	299	34
3	Shanghai	0.7201169590643274	0.8426434355391171	332	44
3	Suzhou	0.7215686274509808	0.7837230417376534	295	43
3	Taibei	0.6626200274348423	0.8076971256964561	291	31
3	Taoyuan	0.7156901041666671	0.792455608579661	277	28
3	Wenzhou	0.665087145969499	0.8289623307614542	307	40
3	Xiamen	0.7532374100719426	0.8476869761572059	337	26
4	Beijing	0.6913580246913581	0.7888741808227537	315	33
4	Changsha	0.7086247086247088	0.8307229314827198	333	35
4	Fuzhou	0.6561371841155231	0.8359224669917206	341	30
4	Guangzhou	0.6835632183908046	0.8310906191979801	327	32
4	Jinan	0.7126398210290826	0.828683299937654	320	35
4	Meixian	0.7053672316384181	0.7979120347695314	315	25
4	Nanchang	0.6916365824308067	0.7928920181838846	310	35
4	Nanjing	0.7103469640644359	0.8248044470410754	336	35
4	Shanghai	0.7223809523809527	0.8227840891715914	335	43
4	Suzhou	0.7136186770428016	0.8065499544790703	292	42
4	Taibei	0.6492577597840755	0.7916803972374369	285	29
4	Taoyuan	0.722362869198312	0.796821145263353	294	27
4	Wenzhou	0.6501239157372987	0.8147295147113299	341	41
4	Xiamen	0.7401408450704227	0.827995172954805	328	26
5	Beijing	0.7280970625798213	0.8343393872309774	354	33
5	Changsha	0.7435087719298245	0.8424755288146553	336	34
5	Fuzhou	0.6547995780590717	0.8300771683749341	305	29
5	Guangzhou	0.6981545559400232	0.8296823521799473	331	30
5	Jinan	0.731171786120592	0.8396358338075909	328	36
5	Meixian	0.731227436823105	0.8293723340563444	336	25
5	Nanchang	0.7139200998751561	0.8101098760266023	323	33
5	Nanjing	0.7303716608594661	0.8230610004334811	321	35
5	Shanghai	0.7311771561771566	0.8342052584923747	331	44
5	Suzhou	0.7295297372060865	0.8070821724011922	309	43
5	Taibei	0.6855555555555553	0.8174400407239862	264	28
5	Taoyuan	0.6891823899371072	0.7777700622765826	268	28
5	Wenzhou	0.669425287356322	0.8187508182394426	323	40
5	Xiamen	0.7655328798185942	0.8262070298057458	321	26
6	Beijing	0.7362679955703211	0.8403763000849538	313	33
6	Changsha	0.7351973684210525	0.8280572252818202	316	36
6	Fuzhou	0.6590960451977399	0.8443507234106155	325	29
6	Guangzhou	0.6947045707915276	0.8321255693697887	320	32
6	Jinan	0.7240929705215418	0.8270136666457093	326	36
6	Meixian	0.7370056497175141	0.8302528661845479	318	26
6	Nanchang	0.7022264631043253	0.8228690159760339	327	33
6	Nanjing	0.7208185053380783	0.8294056013473619	326	36
6	Shanghai	0.7265859284890427	0.8367200464776711	327	43
6	Suzhou	0.7155102040816324	0.8013875178092956	304	42
6	Taibei	0.6228070175438593	0.8061974924763302	286	28
6	Taoyuan	0.7252754820936639	0.8255728231571601	291	27
6	Wenzhou	0.6583038869257948	0.8219754294822064	329	40
6	Xiamen	0.7420398009950249	0.8520859162366934	346	25
7	Beijing	0.723262661955242	0.8307862772168773	330	33
7	Changsha	0.7047231270358306	0.8186549936024733	313	35
7	Fuzhou	0.6645314353499404	0.8481173163190681	338	29
7	Guangzhou	0.6961111111111108	0.8278404603752852	348	32
7	Jinan	0.7054522924411397	0.8232999672592084	350	36
7	Meixian	0.7388278388278393	0.8294123703158058	338	25
7	Nanchang	0.6793083900226757	0.7816844549439128	294	35
7	Nanjing	0.7215579710144931	0.8282919957240074	330	35
7	Shanghai	0.6879194630872488	0.8199851005877343	317	43
