accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	csetsize	clusters	props	patterns	predicted	predictable	removed	regular	purityx
158	0.5372	0.5833	0.3593	2.1676	0.0800	0.7648	35.8750	0.1493	3.5704	178.0000	0.2476	722.0000	0.4436	433.0000	976.0000	0.9252	0.8262
159	0.5281	0.5750	0.3594	2.1215	0.0777	0.7621	35.5000	0.1569	3.3277	163.0000	0.2309	708.0000	0.4816	470.0000	976.0000	0.9435	0.8221
160	0.5522	0.5701	0.3510	2.1512	0.0778	0.7774	35.3750	0.1344	3.3165	160.0000	0.2102	767.0000	0.4662	455.0000	976.0000	0.9492	0.8100
161	0.5611	0.5640	0.3566	2.3087	0.0784	0.7590	35.5000	0.1530	3.3011	166.0000	0.2283	732.0000	0.4764	465.0000	976.0000	0.9249	0.8280
162	0.5502	0.5761	0.3540	2.1972	0.0830	0.7687	35.6250	0.1439	3.4471	164.0000	0.2336	705.0000	0.4652	454.0000	976.0000	0.9305	0.8121
163	0.5442	0.5728	0.3559	2.0903	0.0797	0.7546	35.3750	0.1652	3.2848	168.0000	0.2276	742.0000	0.5000	488.0000	976.0000	0.9326	0.8252
164	0.5783	0.5811	0.3571	1.9947	0.0910	0.7900	35.3750	0.1383	3.2727	150.0000	0.2005	754.0000	0.4959	484.0000	976.0000	0.9536	0.8279
165	0.5281	0.5679	0.3444	2.1042	0.0828	0.7645	35.6250	0.1713	3.3094	159.0000	0.2246	710.0000	0.4570	446.0000	976.0000	0.9423	0.8260
166	0.5190	0.5756	0.3472	2.0514	0.0753	0.7808	35.8750	0.1606	3.3966	155.0000	0.2109	740.0000	0.4857	474.0000	976.0000	0.9486	0.8319
167	0.5143	0.5805	0.3659	2.2215	0.0749	0.7399	35.6250	0.1735	3.3498	175.0000	0.2391	736.0000	0.4980	486.0000	976.0000	0.9321	0.8256
168	0.5597	0.5783	0.3624	2.0367	0.0800	0.7627	35.3750	0.1501	3.4682	175.0000	0.2387	736.0000	0.4508	440.0000	976.0000	0.9307	0.8287
169	0.5204	0.5679	0.3654	2.1346	0.0713	0.7488	35.3750	0.1587	3.2040	167.0000	0.2313	728.0000	0.5123	500.0000	976.0000	0.9313	0.8166
170	0.5330	0.5662	0.3491	2.0681	0.0769	0.7719	36.0000	0.1456	3.2773	165.0000	0.2254	734.0000	0.4693	458.0000	976.0000	0.9373	0.8408
171	0.5343	0.5783	0.3677	2.2873	0.0717	0.7498	35.3750	0.1506	3.3747	171.0000	0.2346	731.0000	0.4621	451.0000	976.0000	0.9316	0.8061
172	0.5159	0.5811	0.3594	1.9931	0.0761	0.7631	35.5000	0.1446	3.3124	163.0000	0.2254	728.0000	0.4887	477.0000	976.0000	0.9409	0.8158
173	0.5257	0.5767	0.3527	2.2267	0.0866	0.7514	35.7500	0.1466	3.2484	177.0000	0.2332	763.0000	0.4785	467.0000	976.0000	0.9305	0.8145
174	0.5493	0.5585	0.3458	2.0278	0.0820	0.7581	35.3750	0.1642	3.2146	161.0000	0.2249	719.0000	0.4775	466.0000	976.0000	0.9318	0.8325
175	0.5411	0.5811	0.3482	2.1781	0.0764	0.7738	35.8750	0.1437	3.2516	162.0000	0.2228	730.0000	0.4887	477.0000	976.0000	0.9384	0.8200
176	0.5196	0.5866	0.3693	1.9789	0.0745	0.7690	35.5000	0.1481	3.4461	163.0000	0.2159	760.0000	0.4939	482.0000	976.0000	0.9513	0.8208
177	0.5045	0.5574	0.3541	2.1698	0.0690	0.7605	35.6250	0.1486	3.2778	161.0000	0.2199	736.0000	0.4980	486.0000	976.0000	0.9443	0.8166
178	0.5492	0.5789	0.3501	2.1952	0.0842	0.7580	35.3750	0.1568	3.3370	169.0000	0.2250	753.0000	0.4652	454.0000	976.0000	0.9323	0.8142
179	0.5472	0.5849	0.3587	2.3519	0.0731	0.7375	35.2500	0.1689	3.3004	177.0000	0.2360	753.0000	0.4775	466.0000	976.0000	0.9323	0.8115
180	0.5222	0.5915	0.3605	2.3042	0.0852	0.7411	36.2500	0.1885	3.3776	175.0000	0.2300	766.0000	0.4939	482.0000	976.0000	0.9334	0.8141
181	0.5350	0.5756	0.3541	1.9494	0.0780	0.7822	35.5000	0.1505	3.4144	159.0000	0.2249	711.0000	0.4426	432.0000	976.0000	0.9381	0.8368
182	0.5281	0.5673	0.3484	2.2535	0.0730	0.7531	35.3750	0.1604	3.2017	168.0000	0.2337	722.0000	0.4826	471.0000	976.0000	0.9294	0.8060
183	0.5455	0.5794	0.3609	2.1537	0.0759	0.7640	35.6250	0.1504	3.2557	168.0000	0.2295	735.0000	0.4928	481.0000	976.0000	0.9333	0.8275
184	0.5341	0.5723	0.3567	2.1140	0.0799	0.7603	35.6250	0.1460	3.1373	166.0000	0.2164	772.0000	0.5000	488.0000	976.0000	0.9482	0.8118
185	0.5170	0.5745	0.3677	2.2510	0.0834	0.7603	35.5000	0.1639	3.3493	168.0000	0.2276	741.0000	0.4928	481.0000	976.0000	0.9406	0.8232
186	0.5117	0.5734	0.3540	2.1558	0.0834	0.7779	35.8750	0.1516	3.4302	165.0000	0.2248	738.0000	0.4549	444.0000	976.0000	0.9322	0.8305
187	0.5457	0.5767	0.3692	2.2111	0.0809	0.7451	34.8750	0.1691	3.3889	172.0000	0.2334	739.0000	0.4795	468.0000	976.0000	0.9378	0.8216
188	0.5020	0.5723	0.3648	2.0433	0.0782	0.7518	35.0000	0.1748	3.3473	171.0000	0.2333	739.0000	0.4662	455.0000	976.0000	0.9323	0.8255
189	0.5373	0.5899	0.3617	2.1071	0.0825	0.7623	36.1250	0.1625	3.5011	167.0000	0.2300	728.0000	0.4682	457.0000	976.0000	0.9451	0.8274
190	0.5642	0.5767	0.3635	2.1468	0.0787	0.7675	35.6250	0.1579	3.2912	166.0000	0.2190	763.0000	0.4785	467.0000	976.0000	0.9345	0.8154
191	0.5318	0.5816	0.3432	2.0630	0.0767	0.7682	35.1250	0.1400	3.3941	155.0000	0.2129	730.0000	0.4549	444.0000	976.0000	0.9425	0.8232
192	0.5471	0.5789	0.3501	2.1811	0.0778	0.7692	35.3750	0.1571	3.5081	162.0000	0.2272	718.0000	0.4416	431.0000	976.0000	0.9359	0.8232
193	0.5754	0.5838	0.3565	2.1898	0.0819	0.7819	35.6250	0.1434	3.3013	163.0000	0.2139	764.0000	0.4693	458.0000	976.0000	0.9332	0.8197
194	0.5255	0.5750	0.3655	2.1797	0.0817	0.7392	35.8750	0.1650	3.1618	172.0000	0.2278	757.0000	0.4877	476.0000	976.0000	0.9392	0.8179
195	0.5575	0.5756	0.3483	2.2173	0.0839	0.7600	34.8750	0.1587	3.2796	167.0000	0.2269	741.0000	0.4764	465.0000	976.0000	0.9379	0.8146
196	0.5204	0.5734	0.3641	2.2174	0.0746	0.7560	35.2500	0.1489	3.2431	169.0000	0.2281	745.0000	0.4805	469.0000	976.0000	0.9289	0.8239
197	0.5646	0.5811	0.3503	2.0195	0.0772	0.7711	35.6250	0.1403	3.3770	163.0000	0.2289	718.0000	0.4539	443.0000	976.0000	0.9318	0.8297
198	0.5137	0.5783	0.3560	2.0029	0.0773	0.7621	35.3750	0.1340	3.4460	167.0000	0.2413	697.0000	0.4365	426.0000	976.0000	0.9254	0.8235
199	0.5467	0.5866	0.3658	2.0402	0.0920	0.7824	35.7500	0.1422	3.2634	164.0000	0.2135	772.0000	0.4980	486.0000	976.0000	0.9352	0.8229
200	0.5008	0.5860	0.3733	2.1523	0.0760	0.7570	35.3750	0.1567	3.4154	167.0000	0.2227	755.0000	0.4662	455.0000	976.0000	0.9311	0.8194
201	0.5073	0.5794	0.3569	2.1956	0.0732	0.7546	35.6250	0.1691	3.3473	171.0000	0.2355	731.0000	0.4662	455.0000	976.0000	0.9289	0.8168
202	0.5672	0.5640	0.3290	2.0884	0.0767	0.7644	35.0000	0.1511	3.3796	151.0000	0.2198	690.0000	0.4211	411.0000	976.0000	0.9507	0.8298
203	0.5584	0.5838	0.3654	2.1548	0.0764	0.7640	36.1250	0.1596	3.5011	171.0000	0.2439	704.0000	0.4662	455.0000	976.0000	0.9247	0.8337
204	0.5440	0.5833	0.3608	2.0301	0.0814	0.7592	34.7500	0.1412	3.3925	166.0000	0.2277	732.0000	0.4672	456.0000	976.0000	0.9358	0.8169
205	0.5719	0.5723	0.3550	2.1019	0.0758	0.7743	35.8750	0.1430	3.3010	158.0000	0.2161	736.0000	0.4969	485.0000	976.0000	0.9402	0.8268
206	0.5085	0.5728	0.3604	2.1499	0.0749	0.7583	35.3750	0.1532	3.1824	164.0000	0.2190	754.0000	0.4775	466.0000	976.0000	0.9496	0.8082
207	0.5183	0.5811	0.3483	2.0767	0.0841	0.7689	35.1250	0.1633	3.3630	157.0000	0.2166	730.0000	0.4713	460.0000	976.0000	0.9466	0.8263
208	0.5450	0.5855	0.3687	2.1008	0.0803	0.7685	35.5000	0.1494	3.3856	165.0000	0.2203	754.0000	0.4836	472.0000	976.0000	0.9416	0.8309
209	0.5223	0.5684	0.3559	2.1136	0.0807	0.7674	35.6250	0.1553	3.4040	155.0000	0.2156	722.0000	0.4641	453.0000	976.0000	0.9488	0.8182
210	0.5420	0.5728	0.3632	2.2438	0.0813	0.7593	35.1250	0.1710	3.4592	162.0000	0.2241	730.0000	0.4641	453.0000	976.0000	0.9356	0.8228
211	0.5085	0.5756	0.3602	2.2479	0.0746	0.7545	35.5000	0.1647	3.4206	174.0000	0.2423	722.0000	0.4580	447.0000	976.0000	0.9252	0.8208
212	0.5698	0.5772	0.3586	2.2435	0.0750	0.7586	35.3750	0.1462	3.4552	169.0000	0.2315	735.0000	0.4570	446.0000	976.0000	0.9374	0.8287
213	0.4862	0.5767	0.3489	2.1870	0.0651	0.7667	35.5000	0.1555	3.2251	168.0000	0.2289	738.0000	0.4826	471.0000	976.0000	0.9363	0.8049
214	0.5535	0.5613	0.3555	2.0684	0.0824	0.7678	36.0000	0.1436	3.2208	158.0000	0.2216	716.0000	0.4826	471.0000	976.0000	0.9385	0.8225
215	0.5340	0.5750	0.3500	2.1054	0.0759	0.7580	35.7500	0.1657	3.3820	162.0000	0.2314	702.0000	0.4559	445.0000	976.0000	0.9316	0.8222
216	0.5678	0.5800	0.3588	2.1715	0.0806	0.7785	35.5000	0.1396	3.4558	157.0000	0.2269	694.0000	0.4631	452.0000	976.0000	0.9366	0.8294
217	0.5206	0.5723	0.3470	2.1726	0.0760	0.7583	35.2500	0.1624	3.2374	166.0000	0.2262	736.0000	0.4662	455.0000	976.0000	0.9361	0.8258
218	0.5489	0.5684	0.3566	2.0692	0.0854	0.7803	34.8750	0.1432	3.3062	152.0000	0.2077	737.0000	0.4785	467.0000	976.0000	0.9539	0.8316
219	0.5209	0.5684	0.3502	2.0905	0.0779	0.7535	35.0000	0.1809	3.1660	158.0000	0.2176	729.0000	0.4877	476.0000	976.0000	0.9479	0.8205
220	0.5233	0.5728	0.3604	2.1207	0.0775	0.7720	35.3750	0.1593	3.2762	164.0000	0.2190	754.0000	0.4785	467.0000	976.0000	0.9310	0.8171
221	0.5275	0.5695	0.3542	2.0362	0.0801	0.7645	35.5000	0.1577	3.1901	155.0000	0.2162	719.0000	0.4744	463.0000	976.0000	0.9374	0.8299
222	0.5786	0.5860	0.3566	2.1332	0.0841	0.7750	35.5000	0.1481	3.4842	158.0000	0.2144	743.0000	0.4529	442.0000	976.0000	0.9381	0.8210
223	0.4974	0.5701	0.3527	2.0959	0.0704	0.7452	35.8750	0.1561	3.2848	169.0000	0.2428	699.0000	0.4713	460.0000	976.0000	0.9270	0.8162
224	0.5408	0.5734	0.3555	2.1197	0.0801	0.7706	35.3750	0.1479	3.4116	158.0000	0.2156	735.0000	0.4754	464.0000	976.0000	0.9551	0.8235
225	0.5070	0.5717	0.3657	2.2949	0.0812	0.7567	35.0000	0.1737	3.2901	168.0000	0.2143	790.0000	0.4980	486.0000	976.0000	0.9367	0.8146
226	0.5446	0.5783	0.3484	2.2424	0.0809	0.7691	35.5000	0.1659	3.3241	166.0000	0.2402	693.0000	0.4426	432.0000	976.0000	0.9221	0.8337
227	0.5565	0.5695	0.3428	2.0042	0.0750	0.7829	35.3750	0.1489	3.1935	155.0000	0.2183	713.0000	0.4764	465.0000	976.0000	0.9355	0.8395
228	0.5777	0.5739	0.3640	2.1723	0.0767	0.7686	35.2500	0.1485	3.4474	169.0000	0.2296	743.0000	0.4672	456.0000	976.0000	0.9246	0.8194
229	0.5219	0.5855	0.3693	2.2260	0.0817	0.7475	36.7500	0.1733	3.5368	168.0000	0.2283	739.0000	0.4734	462.0000	976.0000	0.9391	0.8223
230	0.5283	0.5811	0.3559	2.2048	0.0816	0.7694	35.2500	0.1654	3.4713	159.0000	0.2271	703.0000	0.4457	435.0000	976.0000	0.9459	0.8310
231	0.5153	0.5761	0.3581	2.3127	0.0787	0.7374	35.7500	0.1776	3.2164	180.0000	0.2432	742.0000	0.4877	476.0000	976.0000	0.9286	0.8039
232	0.5373	0.5783	0.3608	2.2035	0.0780	0.7657	35.1250	0.1495	3.2500	162.0000	0.2183	747.0000	0.4836	472.0000	976.0000	0.9451	0.8180
233	0.5464	0.5827	0.3543	2.0057	0.0773	0.7694	35.7500	0.1441	3.4316	166.0000	0.2378	700.0000	0.4416	431.0000	976.0000	0.9214	0.8395
234	0.5000	0.5756	0.3562	2.1975	0.0765	0.7549	34.8750	0.1731	3.3488	166.0000	0.2322	719.0000	0.4641	453.0000	976.0000	0.9318	0.8230
235	0.5433	0.5745	0.3473	2.1797	0.0745	0.7426	35.6250	0.1812	3.3051	165.0000	0.2314	718.0000	0.4600	449.0000	976.0000	0.9304	0.8127
236	0.5593	0.5838	0.3672	2.2968	0.0819	0.7750	35.3750	0.1445	3.3388	173.0000	0.2247	775.0000	0.4959	484.0000	976.0000	0.9316	0.8250
237	0.5699	0.5822	0.3709	2.1694	0.0829	0.7708	35.6250	0.1465	3.2431	167.0000	0.2122	791.0000	0.5184	506.0000	976.0000	0.9355	0.8156
238	0.5191	0.5822	0.3666	2.1464	0.0747	0.7642	35.5000	0.1455	3.3171	175.0000	0.2327	758.0000	0.5041	492.0000	976.0000	0.9301	0.8282
239	0.5268	0.5767	0.3601	2.2140	0.0828	0.7447	35.5000	0.1635	3.2137	172.0000	0.2240	771.0000	0.4939	482.0000	976.0000	0.9339	0.8012
240	0.5385	0.5701	0.3486	2.1163	0.0727	0.7681	35.1250	0.1466	3.2746	162.0000	0.2222	731.0000	0.4887	477.0000	976.0000	0.9412	0.8255
241	0.5153	0.5646	0.3491	2.2556	0.0768	0.7498	35.8750	0.1594	3.3109	165.0000	0.2298	720.0000	0.4713	460.0000	976.0000	0.9361	0.8196
242	0.5345	0.5668	0.3462	2.0656	0.0794	0.7731	35.3750	0.1546	3.2093	155.0000	0.2092	747.0000	0.5041	492.0000	976.0000	0.9411	0.8134
243	0.5215	0.5772	0.3513	2.1786	0.0757	0.7391	35.1250	0.1728	3.2236	171.0000	0.2274	756.0000	0.5133	501.0000	976.0000	0.9299	0.8069
244	0.5667	0.5668	0.3473	2.1077	0.0761	0.7723	35.7500	0.1404	3.1594	155.0000	0.2153	724.0000	0.4693	458.0000	976.0000	0.9544	0.8283
245	0.5147	0.5695	0.3601	2.2490	0.0750	0.7429	35.5000	0.1687	3.3655	175.0000	0.2461	715.0000	0.4877	476.0000	976.0000	0.9273	0.8162
246	0.5175	0.5728	0.3644	2.0780	0.0800	0.7779	35.1250	0.1439	3.4255	161.0000	0.2147	756.0000	0.4816	470.0000	976.0000	0.9471	0.8197
247	0.5561	0.5629	0.3385	2.2712	0.0764	0.7567	36.3750	0.1517	3.3517	172.0000	0.2475	697.0000	0.4283	418.0000	976.0000	0.9225	0.8251
248	0.5168	0.5668	0.3495	2.0056	0.0809	0.7504	35.5000	0.1716	3.2245	166.0000	0.2325	717.0000	0.4518	441.0000	976.0000	0.9344	0.8246
249	0.5098	0.5844	0.3564	2.0341	0.0778	0.7426	36.0000	0.1737	3.2490	170.0000	0.2329	734.0000	0.5061	494.0000	976.0000	0.9414	0.8172
250	0.5364	0.5761	0.3570	2.0706	0.0779	0.7486	35.2500	0.1542	3.4677	163.0000	0.2270	722.0000	0.4600	449.0000	976.0000	0.9391	0.8272
251	0.5450	0.5783	0.3553	2.2476	0.0768	0.7566	35.6250	0.1521	3.4238	168.0000	0.2337	723.0000	0.4641	453.0000	976.0000	0.9253	0.8245
252	0.5376	0.5750	0.3554	2.1680	0.0798	0.7553	35.5000	0.1596	3.2538	164.0000	0.2169	762.0000	0.4764	465.0000	976.0000	0.9409	0.8155
253	0.5256	0.5756	0.3482	2.1658	0.0721	0.7424	35.5000	0.1733	3.1689	170.0000	0.2338	730.0000	0.4549	444.0000	976.0000	0.9288	0.8238
254	0.5294	0.5695	0.3499	2.1433	0.0747	0.7567	35.7500	0.1610	3.2739	160.0000	0.2322	691.0000	0.4826	471.0000	976.0000	0.9392	0.8241
255	0.5461	0.5855	0.3677	2.1301	0.0798	0.7769	35.5000	0.1468	3.3171	162.0000	0.2080	784.0000	0.5041	492.0000	976.0000	0.9490	0.8108
256	0.5288	0.5783	0.3617	2.1487	0.0722	0.7629	35.7500	0.1719	3.5359	169.0000	0.2318	733.0000	0.4570	446.0000	976.0000	0.9209	0.8246
257	0.5229	0.5767	0.3581	2.2757	0.0775	0.7691	35.7500	0.1595	3.1347	174.0000	0.2269	769.0000	0.4867	475.0000	976.0000	0.9207	0.8246
258	0.5430	0.5811	0.3727	2.1965	0.0814	0.7609	34.7500	0.1618	3.2925	168.0000	0.2127	794.0000	0.4939	482.0000	976.0000	0.9421	0.8149
259	0.5263	0.5750	0.3515	2.2034	0.0798	0.7651	35.8750	0.1523	3.1653	164.0000	0.2187	757.0000	0.5082	496.0000	976.0000	0.9432	0.8052
260	0.5067	0.5734	0.3584	2.0752	0.0819	0.7566	35.6250	0.1611	3.3030	167.0000	0.2212	758.0000	0.4734	462.0000	976.0000	0.9367	0.8067
261	0.5081	0.5866	0.3535	2.2984	0.0779	0.7447	36.5000	0.1847	3.4760	168.0000	0.2390	707.0000	0.4262	416.0000	976.0000	0.9279	0.8118
262	0.5162	0.5800	0.3510	2.1034	0.0747	0.7479	35.5000	0.1635	3.3676	172.0000	0.2353	735.0000	0.4682	457.0000	976.0000	0.9293	0.8243
263	0.5107	0.5728	0.3541	2.1384	0.0794	0.7499	35.6250	0.1743	3.4792	163.0000	0.2411	679.0000	0.4426	432.0000	976.0000	0.9367	0.8248
264	0.5123	0.5695	0.3494	2.1337	0.0743	0.7546	35.6250	0.1748	3.3235	165.0000	0.2311	718.0000	0.4846	473.0000	976.0000	0.9318	0.8134
265	0.4931	0.5629	0.3521	2.1995	0.0710	0.7398	36.0000	0.1551	3.1175	170.0000	0.2285	747.0000	0.4795	468.0000	976.0000	0.9438	0.7989
266	0.5336	0.5651	0.3525	2.1452	0.0772	0.7601	35.2500	0.1543	3.0860	162.0000	0.2189	744.0000	0.4887	477.0000	976.0000	0.9341	0.8093
267	0.5198	0.5910	0.3680	2.0790	0.0779	0.7574	35.3750	0.1482	3.4405	172.0000	0.2318	747.0000	0.4652	454.0000	976.0000	0.9290	0.8212
268	0.5128	0.5728	0.3525	2.1272	0.0771	0.7592	35.7500	0.1572	3.2979	166.0000	0.2309	723.0000	0.4816	470.0000	976.0000	0.9391	0.8186
269	0.5497	0.5827	0.3607	2.1627	0.0847	0.7656	35.8750	0.1566	3.3862	169.0000	0.2265	750.0000	0.4457	435.0000	976.0000	0.9347	0.8310
270	0.5266	0.5794	0.3522	2.2055	0.0799	0.7438	35.2500	0.1671	3.4124	173.0000	0.2396	725.0000	0.4621	451.0000	976.0000	0.9255	0.8112
271	0.5487	0.5662	0.3528	2.2517	0.0763	0.7648	35.7500	0.1492	3.4484	157.0000	0.2211	715.0000	0.4570	446.0000	976.0000	0.9385	0.8188
272	0.5416	0.5684	0.3519	2.2058	0.0800	0.7462	35.6250	0.1870	3.3893	173.0000	0.2413	719.0000	0.4580	447.0000	976.0000	0.9193	0.8205
273	0.5464	0.5712	0.3632	2.0566	0.0793	0.7486	36.0000	0.1614	3.4515	172.0000	0.2443	707.0000	0.4539	443.0000	976.0000	0.9307	0.8246
274	0.5454	0.5558	0.3615	2.0604	0.0794	0.7688	35.3750	0.1369	3.1482	162.0000	0.2140	761.0000	0.4908	479.0000	976.0000	0.9461	0.8214
275	0.5268	0.5871	0.3583	2.2949	0.0760	0.7561	35.2500	0.1529	3.2349	171.0000	0.2250	763.0000	0.4754	464.0000	976.0000	0.9345	0.8215
276	0.5492	0.5805	0.3601	2.0560	0.0742	0.7765	35.1250	0.1429	3.4026	157.0000	0.2154	732.0000	0.4785	467.0000	976.0000	0.9454	0.8313
277	0.5388	0.5855	0.3705	2.0495	0.0901	0.7509	35.6250	0.1638	3.4840	167.0000	0.2239	748.0000	0.4488	438.0000	976.0000	0.9318	0.8110
278	0.5351	0.5822	0.3623	2.1864	0.0826	0.7784	35.1250	0.1504	3.3203	151.0000	0.2035	751.0000	0.4990	487.0000	976.0000	0.9547	0.8102
279	0.5595	0.5734	0.3603	2.0983	0.0816	0.7749	35.5000	0.1537	3.3095	161.0000	0.2179	743.0000	0.4867	475.0000	976.0000	0.9341	0.8212
280	0.5572	0.5778	0.3708	2.2762	0.0786	0.7582	35.7500	0.1604	3.3037	169.0000	0.2256	753.0000	0.4959	484.0000	976.0000	0.9363	0.8192
281	0.5799	0.5866	0.3649	2.1541	0.0831	0.7611	35.6250	0.1621	3.5888	170.0000	0.2394	714.0000	0.4559	445.0000	976.0000	0.9300	0.8239
282	0.5314	0.5739	0.3550	2.2551	0.0794	0.7505	35.5000	0.1726	3.3439	167.0000	0.2310	729.0000	0.4826	471.0000	976.0000	0.9465	0.8134
283	0.5450	0.5844	0.3649	2.0452	0.0780	0.7690	35.2500	0.1376	3.5427	164.0000	0.2256	730.0000	0.4436	433.0000	976.0000	0.9397	0.8323
284	0.5420	0.5734	0.3646	2.2245	0.0845	0.7640	35.2500	0.1424	3.3203	169.0000	0.2318	735.0000	0.4734	462.0000	976.0000	0.9333	0.8165
285	0.5129	0.5844	0.3672	2.2114	0.0771	0.7624	35.5000	0.1698	3.3408	173.0000	0.2256	771.0000	0.5020	490.0000	976.0000	0.9313	0.8177
286	0.5510	0.5805	0.3557	2.2036	0.0839	0.7731	34.8750	0.1476	3.2595	155.0000	0.2126	732.0000	0.4857	474.0000	976.0000	0.9454	0.8270
287	0.5305	0.5822	0.3599	2.1039	0.0851	0.7730	35.8750	0.1419	3.4056	160.0000	0.2142	751.0000	0.4775	466.0000	976.0000	0.9494	0.8380
288	0.5137	0.5668	0.3575	2.1138	0.0772	0.7521	35.2500	0.1786	3.3717	167.0000	0.2355	712.0000	0.4631	452.0000	976.0000	0.9199	0.8351
289	0.4915	0.5855	0.3664	2.2011	0.0805	0.7597	35.0000	0.1499	3.5924	173.0000	0.2347	741.0000	0.4600	449.0000	976.0000	0.9339	0.8200
290	0.5200	0.5789	0.3611	2.0703	0.0716	0.7527	35.2500	0.1549	3.2940	173.0000	0.2344	740.0000	0.4775	466.0000	976.0000	0.9338	0.8140
291	0.5019	0.5756	0.3489	2.1688	0.0783	0.7502	35.8750	0.1581	3.4439	169.0000	0.2418	705.0000	0.4477	437.0000	976.0000	0.9305	0.8192
292	0.4907	0.5750	0.3676	2.2192	0.0734	0.7580	35.3750	0.1361	3.1937	162.0000	0.2107	771.0000	0.5236	511.0000	976.0000	0.9494	0.8062
293	0.5371	0.5750	0.3611	2.0704	0.0854	0.7725	35.5000	0.1508	3.2989	164.0000	0.2231	739.0000	0.4867	475.0000	976.0000	0.9405	0.8081
294	0.5358	0.5855	0.3745	1.9948	0.0801	0.7672	35.6250	0.1474	3.2880	159.0000	0.2089	769.0000	0.5051	493.0000	976.0000	0.9545	0.8122
295	0.5400	0.5761	0.3529	2.0901	0.0757	0.7566	36.0000	0.1578	3.2941	169.0000	0.2394	710.0000	0.4529	442.0000	976.0000	0.9324	0.8212
296	0.5230	0.5739	0.3478	2.3739	0.0696	0.7306	36.0000	0.1848	3.2539	172.0000	0.2504	690.0000	0.4600	449.0000	976.0000	0.9232	0.8118
297	0.5456	0.5833	0.3576	2.2086	0.0785	0.7404	36.0000	0.1682	3.5495	176.0000	0.2458	719.0000	0.4549	444.0000	976.0000	0.9374	0.8295
298	0.5373	0.5816	0.3659	2.2565	0.0794	0.7457	35.2500	0.1668	3.3313	170.0000	0.2228	768.0000	0.5041	492.0000	976.0000	0.9336	0.8123
299	0.5385	0.5800	0.3654	1.8797	0.0771	0.7665	36.1250	0.1694	3.4879	164.0000	0.2313	715.0000	0.4662	455.0000	976.0000	0.9371	0.8521
300	0.5328	0.5761	0.3583	2.0108	0.0776	0.7784	35.5000	0.1353	3.3430	158.0000	0.2150	742.0000	0.4928	481.0000	976.0000	0.9488	0.8193
301	0.5286	0.5684	0.3632	2.2685	0.0789	0.7562	35.3750	0.1684	3.3271	163.0000	0.2206	745.0000	0.4918	480.0000	976.0000	0.9436	0.8234
302	0.5315	0.5712	0.3606	2.3035	0.0835	0.7443	36.0000	0.1778	3.2478	174.0000	0.2364	738.0000	0.4713	460.0000	976.0000	0.9214	0.8258
303	0.5436	0.5728	0.3507	2.2252	0.0703	0.7683	35.0000	0.1569	3.2681	159.0000	0.2236	715.0000	0.4662	455.0000	976.0000	0.9413	0.8274
304	0.5247	0.5827	0.3605	2.2753	0.0810	0.7515	35.5000	0.1607	3.2976	170.0000	0.2307	741.0000	0.4682	457.0000	976.0000	0.9366	0.8221
305	0.5516	0.5833	0.3582	2.0239	0.0749	0.7619	35.8750	0.1632	3.3174	167.0000	0.2230	754.0000	0.4939	482.0000	976.0000	0.9350	0.8260
306	0.5310	0.5794	0.3693	2.1995	0.0786	0.7594	35.7500	0.1609	3.3451	168.0000	0.2237	757.0000	0.4928	481.0000	976.0000	0.9419	0.8105
307	0.5518	0.5723	0.3542	2.0432	0.0799	0.7756	34.7500	0.1337	3.3891	162.0000	0.2263	718.0000	0.4713	460.0000	976.0000	0.9318	0.8190
308	0.5182	0.5728	0.3635	2.1761	0.0839	0.7531	34.8750	0.1679	3.2337	161.0000	0.2124	761.0000	0.5041	492.0000	976.0000	0.9580	0.8164
309	0.5210	0.5761	0.3534	2.2715	0.0766	0.7665	35.6250	0.1316	3.2757	163.0000	0.2142	766.0000	0.4980	486.0000	976.0000	0.9556	0.8045
310	0.5378	0.5767	0.3524	2.1582	0.0791	0.7485	35.2500	0.1580	3.4424	166.0000	0.2351	708.0000	0.4539	443.0000	976.0000	0.9308	0.8136
311	0.5372	0.5728	0.3514	2.1542	0.0818	0.7606	35.5000	0.1424	3.2662	163.0000	0.2194	746.0000	0.4580	447.0000	976.0000	0.9450	0.8207
312	0.5421	0.5668	0.3498	2.1942	0.0771	0.7549	35.5000	0.1667	3.2415	163.0000	0.2251	726.0000	0.4836	472.0000	976.0000	0.9380	0.8054
313	0.5294	0.5712	0.3516	2.0447	0.0793	0.7801	34.8750	0.1582	3.2745	156.0000	0.2128	739.0000	0.5113	499.0000	976.0000	0.9472	0.8144
314	0.5470	0.5822	0.3650	2.2033	0.0860	0.7749	35.7500	0.1610	3.2745	164.0000	0.2228	738.0000	0.4816	470.0000	976.0000	0.9417	0.8206
315	0.5146	0.5679	0.3635	2.1285	0.0852	0.7567	35.3750	0.1682	3.1440	158.0000	0.2098	755.0000	0.5195	507.0000	976.0000	0.9510	0.8125
316	0.5242	0.5805	0.3576	2.0378	0.0799	0.7786	35.8750	0.1290	3.3045	168.0000	0.2208	767.0000	0.4980	486.0000	976.0000	0.9400	0.8135
317	0.5146	0.5646	0.3531	2.1293	0.0761	0.7565	36.1250	0.1526	3.3275	165.0000	0.2288	727.0000	0.4693	458.0000	976.0000	0.9340	0.8135
