run	doculect	accuracy	purity	words	sounds
1	Sikaiana	0.6639311043566363	0.7983637706211331	141	20
1	Mangareva	0.7299355158730158	0.8091718620714665	152	21
1	North_Marquesan	0.6660854012966688	0.8002324880815366	142	21
1	Tahitian	0.7987941388676684	0.8290588191463777	124	19
1	Hawaiian	0.7142857142857141	0.8240907188484133	138	18
1	Ra’ivavae	0.7171164021164019	0.7805901111173335	115	18
1	Maori	0.6750661375661375	0.8090956756044609	134	20
1	Rapanui	0.6589236521054702	0.8156500120671357	142	19
1	Rurutuan	0.7390444624819624	0.813011687514001	140	18
1	Tuamotuan	0.7616156462585033	0.8189120731220834	130	20
2	Sikaiana	0.524766156462585	0.7518626515404895	126	19
2	Mangareva	0.7130300876569533	0.821619160391768	138	23
2	North_Marquesan	0.696154706013861	0.82157782650892	147	22
2	Tahitian	0.7690866510538641	0.8420374814522454	132	19
2	Hawaiian	0.7378952338511161	0.845840322426066	144	18
2	Ra’ivavae	0.6758962780514504	0.7822347588495265	117	17
2	Maori	0.7139303482587064	0.8448413756578462	138	20
2	Rapanui	0.7122088229231087	0.8273210679388647	137	20
2	Rurutuan	0.786972838988968	0.8552937056659053	143	18
2	Tuamotuan	0.7337245696400626	0.8223550109531418	132	20
3	Sikaiana	0.5229262463305017	0.7491307546155552	136	21
3	Mangareva	0.7333112874779543	0.7858726422753592	134	23
3	North_Marquesan	0.6586557808388795	0.7921321654027216	145	20
3	Tahitian	0.7606213786213785	0.8088953432661444	130	19
3	Hawaiian	0.753096546310832	0.820980660778409	142	18
3	Ra’ivavae	0.7673953823953823	0.8033832855980287	121	18
3	Maori	0.7342299491553222	0.8290496607349168	140	20
3	Rapanui	0.7001210653753026	0.8116589491614585	147	20
3	Rurutuan	0.6965242413413145	0.8091504106796475	125	18
3	Tuamotuan	0.7339981447124305	0.7974559533076705	123	20
4	Sikaiana	0.670010918568611	0.7926194098963266	133	19
4	Mangareva	0.7737362637362636	0.823913936474863	137	21
4	North_Marquesan	0.7120007680491554	0.8266690673400062	161	21
4	Tahitian	0.6955095169380884	0.7843677668628586	126	19
4	Hawaiian	0.8115617715617717	0.8491001337617079	143	18
4	Ra’ivavae	0.7239942528735631	0.7781153723792212	115	18
4	Maori	0.7822630565781253	0.8045444060012369	131	20
4	Rapanui	0.7195303373874805	0.7965458929188561	147	19
4	Rurutuan	0.6909778713350141	0.7753940271033959	132	18
4	Tuamotuan	0.7686758515116723	0.8083239998592748	136	20
5	Sikaiana	0.6970914006628289	0.8043629485310869	128	20
5	Mangareva	0.7125594351004189	0.8326209708083119	142	21
5	North_Marquesan	0.6894835164835164	0.8134479173535559	142	21
5	Tahitian	0.7750853606487408	0.8359964974521932	122	19
5	Hawaiian	0.7201457676033944	0.8490006211522665	145	18
5	Ra’ivavae	0.7379785247432306	0.8188937862462153	123	18
5	Maori	0.706864095500459	0.8097127414279884	139	20
5	Rapanui	0.6873865381929898	0.8156402827568469	147	21
5	Rurutuan	0.7421873307415476	0.8017488707208655	131	17
5	Tuamotuan	0.7625559625559625	0.8214901470705757	130	20
6	Sikaiana	0.5103174603174604	0.7450715142136691	136	19
6	Mangareva	0.718361066017316	0.8112249805068285	141	21
6	North_Marquesan	0.7506991685563115	0.8267781413108427	154	20
6	Tahitian	0.7622337092731829	0.8476866729567548	121	19
6	Hawaiian	0.7222943722943724	0.8379463998218656	140	18
6	Ra’ivavae	0.6951999389499389	0.7817924411703027	116	18
6	Maori	0.7068181818181818	0.8333234813222143	144	20
6	Rapanui	0.672943722943723	0.7951052354474087	144	19
6	Rurutuan	0.6461394406247347	0.8211630972824262	136	18
6	Tuamotuan	0.7744924786020677	0.8199843058701987	129	20
7	Sikaiana	0.6458333333333335	0.7600633793554364	137	20
7	Mangareva	0.7165134713079918	0.8138633200592302	130	23
7	North_Marquesan	0.7052973041068279	0.8071517865481278	152	21
7	Tahitian	0.7172328042328041	0.7979329330429648	116	19
7	Hawaiian	0.7287665009887232	0.8263017608465443	147	18
7	Ra’ivavae	0.7554226475279107	0.8030924217537797	116	18
7	Maori	0.6699416324416325	0.7693298283162779	137	20
7	Rapanui	0.733676046176046	0.7757281954697353	144	20
7	Rurutuan	0.7429718694004407	0.8052360599951505	133	18
7	Tuamotuan	0.7708418618418617	0.8348629233426815	131	20
8	Sikaiana	0.680545793492222	0.7813496679696458	131	19
8	Mangareva	0.6955594405594407	0.8170058538252265	154	23
8	North_Marquesan	0.7302567273995842	0.8278207086214028	147	20
8	Tahitian	0.7549107858631667	0.8146645849390166	131	19
8	Hawaiian	0.7446321086321086	0.832715766985674	129	18
8	Ra’ivavae	0.7471072712598138	0.8124388414831119	114	17
8	Maori	0.6847321870049143	0.8213570566871486	138	19
8	Rapanui	0.7011864113976791	0.8118376615424981	140	20
8	Rurutuan	0.7555242905242904	0.8365423148009206	137	18
8	Tuamotuan	0.7411592736268059	0.8226642462277247	128	20
9	Sikaiana	0.6115384615384616	0.8003127634054777	126	20
9	Mangareva	0.7403831845238095	0.8241302622771627	141	22
9	North_Marquesan	0.6449421576540221	0.8094966247030644	153	20
9	Tahitian	0.7178595886223003	0.829086559797746	126	19
9	Hawaiian	0.7234243157971972	0.8261206614580209	148	18
9	Ra’ivavae	0.7822004608294931	0.8059260695989978	114	18
9	Maori	0.6614342403628117	0.8199582816789321	130	19
9	Rapanui	0.7197021232735519	0.8080985306162953	140	21
9	Rurutuan	0.6502388065768346	0.7912228686217982	138	18
9	Tuamotuan	0.7407782515991471	0.8211117007271992	136	20
