run	doculect	accuracy	purity	words	sounds
1	Atsi	0.6079268292682926	0.7721213838349982	154	32
1	Xiandao	0.5814009661835748	0.7820430575463029	137	40
1	Rangoon	0.43450704225352116	0.7301940360092	165	42
1	Achang_Longchuan	0.5147619047619048	0.7434676688034816	142	33
1	Old_Burmese	0.493010752688172	0.752827697613503	117	26
1	Lashi	0.5180722891566267	0.7732034475711167	137	39
1	Maru	0.5300411522633744	0.7539263950963343	155	38
1	Bola	0.6224899598393573	0.7797832657388541	143	39
2	Atsi	0.5753333333333334	0.7918651612112849	136	32
2	Xiandao	0.48841807909604507	0.7978864206036377	129	40
2	Rangoon	0.5045197740112995	0.740552079397162	163	42
2	Achang_Longchuan	0.49869791666666674	0.7670319682390383	137	33
2	Old_Burmese	0.548888888888889	0.7644208159117645	97	24
2	Lashi	0.47738095238095246	0.7775715980852955	140	39
2	Maru	0.5580882352941178	0.7653765594090003	141	38
2	Bola	0.5280952380952382	0.7670178343206323	144	36
3	Atsi	0.6185792349726776	0.7981696982752848	134	32
3	Xiandao	0.5383040935672515	0.7943539988824417	129	39
3	Rangoon	0.5362068965517242	0.7630453988128925	164	44
3	Achang_Longchuan	0.49642857142857133	0.7926364086930228	136	34
3	Old_Burmese	0.5319999999999999	0.7611789845525144	123	24
3	Lashi	0.5904761904761905	0.8014714332811627	129	39
3	Maru	0.511936936936937	0.7651263791293494	122	38
3	Bola	0.5683098591549295	0.7799270697489085	130	37
4	Atsi	0.5190476190476191	0.7430949317919328	120	31
4	Xiandao	0.4735507246376812	0.756475384754335	135	39
4	Rangoon	0.42231182795698924	0.701625254411737	152	42
4	Achang_Longchuan	0.5078231292517006	0.7696617142932451	143	33
4	Old_Burmese	0.5041666666666667	0.744863825427167	104	26
4	Lashi	0.5372222222222223	0.7508628779727718	132	40
4	Maru	0.5470149253731343	0.7772215167224771	127	39
4	Bola	0.570657276995305	0.7725850618940984	126	37
5	Atsi	0.5978395061728394	0.7393135329454086	134	32
5	Xiandao	0.472	0.7338867525388242	131	39
5	Rangoon	0.4676100628930817	0.6770424304297276	151	44
5	Achang_Longchuan	0.5529239766081872	0.7359140069375755	137	32
5	Old_Burmese	0.525	0.7385035785461576	119	27
5	Lashi	0.4724444444444445	0.7567464407376878	119	35
5	Maru	0.5474178403755868	0.7370671123400475	113	36
5	Bola	0.5433908045977012	0.7540260110101475	137	37
6	Atsi	0.589622641509434	0.7412550588600016	139	32
6	Xiandao	0.4712962962962963	0.7353090269735489	126	39
6	Rangoon	0.49638888888888894	0.7067042137021942	150	43
6	Achang_Longchuan	0.5147058823529413	0.7582318892768306	137	34
6	Old_Burmese	0.5404761904761906	0.7587886863070271	131	25
6	Lashi	0.46019900497512445	0.7399039103113483	123	39
6	Maru	0.592892156862745	0.756268619781231	125	37
6	Bola	0.5305194805194804	0.7261865759952427	122	37
7	Atsi	0.6196969696969696	0.7969737515748604	135	31
7	Xiandao	0.5555555555555557	0.7704110388478883	138	39
7	Rangoon	0.502450980392157	0.7476520463997866	133	42
7	Achang_Longchuan	0.5358757062146893	0.7386241983524957	126	32
7	Old_Burmese	0.5928571428571429	0.7717227187456853	119	25
7	Lashi	0.5576719576719577	0.7505746806708172	122	38
7	Maru	0.6192708333333332	0.7651836194315345	134	37
7	Bola	0.541991341991342	0.706776254082464	121	37
8	Atsi	0.545689655172414	0.7540489918298536	127	31
8	Xiandao	0.5392857142857144	0.7433542162145607	131	39
8	Rangoon	0.434375	0.6926447075199735	163	43
8	Achang_Longchuan	0.5401360544217687	0.7236729341851674	139	32
8	Old_Burmese	0.45396825396825385	0.7252111830322844	107	25
8	Lashi	0.5214285714285715	0.7194704742541004	120	38
8	Maru	0.47883597883597884	0.7088632252717598	128	38
8	Bola	0.532107843137255	0.7239167352046185	117	37
9	Atsi	0.5691666666666665	0.7845083904154584	128	32
9	Xiandao	0.5446969696969698	0.7814136660933071	134	39
9	Rangoon	0.5566666666666665	0.7556876410198169	143	42
9	Achang_Longchuan	0.5032786885245902	0.7545178688033505	131	34
9	Old_Burmese	0.48685897435897435	0.7305212259286032	103	25
9	Lashi	0.46497175141242936	0.7289841430337456	123	39
9	Maru	0.5964912280701753	0.7662492949254218	109	38
9	Bola	0.5166666666666667	0.7623051851685358	138	37
10	Atsi	0.5454301075268817	0.7418909238354672	124	32
10	Xiandao	0.5410714285714286	0.7556267236280727	124	38
10	Rangoon	0.44735449735449745	0.7182076214653965	150	43
10	Achang_Longchuan	0.49097222222222214	0.7509581613945528	143	33
10	Old_Burmese	0.5794871794871795	0.7426579988012649	117	26
10	Lashi	0.4991935483870969	0.7528271346062243	127	39
10	Maru	0.510215053763441	0.7660442627747668	122	39
10	Bola	0.5894179894179893	0.7732304316078662	136	38
11	Atsi	0.5298387096774193	0.7546080691585327	118	31
11	Xiandao	0.4798245614035089	0.7440028151182727	127	39
11	Rangoon	0.4962585034013605	0.7624773551935317	152	42
11	Achang_Longchuan	0.4357575757575757	0.733185131861691	129	34
11	Old_Burmese	0.48178294573643404	0.7331348560024333	117	24
11	Lashi	0.47164179104477605	0.771167150796684	112	38
11	Maru	0.5971830985915494	0.7875906329277315	116	40
11	Bola	0.566969696969697	0.7800769638056	136	37
12	Atsi	0.5536231884057972	0.7484050179586522	116	32
12	Xiandao	0.5579861111111112	0.7529329207894612	124	39
12	Rangoon	0.46729559748427674	0.7369845335239259	158	42
12	Achang_Longchuan	0.486	0.7639621454312985	130	33
12	Old_Burmese	0.5382575757575757	0.7592537226345206	122	26
12	Lashi	0.4590909090909091	0.7097604730547805	122	38
12	Maru	0.5256830601092897	0.7915692105491496	134	39
12	Bola	0.542488262910798	0.7981149953162072	120	36
13	Atsi	0.6257309941520469	0.7990882985570568	132	32
13	Xiandao	0.48518518518518516	0.7818018133755684	133	39
13	Rangoon	0.5157894736842107	0.7831547367181618	153	44
13	Achang_Longchuan	0.4658333333333333	0.7354354059630264	123	33
13	Old_Burmese	0.5011695906432748	0.7686622087842971	105	24
13	Lashi	0.49285714285714294	0.7821980011643729	127	38
13	Maru	0.5202380952380952	0.7787781030784277	136	36
13	Bola	0.5233796296296297	0.7966026263289923	126	37
14	Atsi	0.540566037735849	0.7401676045175553	135	32
14	Xiandao	0.4796969696969697	0.7334514376157921	117	38
14	Rangoon	0.4897435897435898	0.7391424861153876	151	43
14	Achang_Longchuan	0.45409356725146194	0.7097772246662468	133	33
14	Old_Burmese	0.47943262411347504	0.7373932896679337	112	27
14	Lashi	0.4892156862745098	0.7675667275232666	143	41
14	Maru	0.4699004975124379	0.742888426844848	119	39
14	Bola	0.5942786069651742	0.7726612396036874	126	37
15	Atsi	0.5497354497354497	0.7611189112674837	121	32
15	Xiandao	0.4712418300653595	0.7429604411750141	128	39
15	Rangoon	0.45462962962962955	0.7111830027884259	157	43
15	Achang_Longchuan	0.4920765027322404	0.7457274778065519	136	33
15	Old_Burmese	0.4973684210526317	0.7247140763441902	103	26
15	Lashi	0.5465686274509803	0.7599881961968312	116	39
15	Maru	0.5257575757575756	0.7552813119174505	126	37
15	Bola	0.5856770833333333	0.7992112278252498	129	37
16	Atsi	0.5872222222222223	0.7919851643543203	124	32
16	Xiandao	0.567924528301887	0.7662366053770121	111	39
16	Rangoon	0.5011695906432748	0.7242437818203417	149	42
16	Achang_Longchuan	0.5204861111111111	0.7555363445418842	141	32
16	Old_Burmese	0.48627450980392156	0.7254934541887001	113	24
16	Lashi	0.49494047619047615	0.7359417253823396	130	38
16	Maru	0.58743961352657	0.7556423458816428	121	38
16	Bola	0.5154589371980677	0.7383397025143932	121	38
17	Atsi	0.6184343434343436	0.7702831811295324	121	32
17	Xiandao	0.5336601307189544	0.793610604624047	127	39
17	Rangoon	0.496	0.7713197623410415	170	42
