accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
1	0.4383	0.4951	0.3666	0.8184	0.0182	0.6869	36.6842	0.2582	971.0000	234.0000	0.2410	997.0000
2	0.4102	0.4826	0.3435	0.8432	0.0140	0.6767	36.1053	0.2758	831.0000	195.0000	0.2347	842.0000
3	0.3922	0.4744	0.3461	0.8299	0.0127	0.6429	36.2632	0.3155	738.0000	202.0000	0.2737	754.0000
4	0.4001	0.4772	0.3610	0.8505	0.0131	0.6702	36.2105	0.2952	694.0000	177.0000	0.2550	706.0000
5	0.4019	0.4707	0.3564	0.8423	0.0121	0.6273	35.8947	0.3292	692.0000	202.0000	0.2919	715.0000
6	0.3989	0.4691	0.3566	0.8365	0.0118	0.6555	35.8947	0.3107	738.0000	190.0000	0.2575	762.0000
7	0.3940	0.4649	0.3434	0.8482	0.0110	0.6504	36.2105	0.3077	703.0000	181.0000	0.2575	721.0000
8	0.4029	0.4707	0.3488	0.8436	0.0114	0.6402	36.0526	0.3163	697.0000	181.0000	0.2597	721.0000
9	0.4022	0.4656	0.3364	0.8531	0.0112	0.6285	36.1053	0.3281	671.0000	182.0000	0.2712	682.0000
10	0.4013	0.4747	0.3632	0.8393	0.0124	0.6397	36.0000	0.3233	714.0000	186.0000	0.2605	732.0000
11	0.3831	0.4712	0.3441	0.8249	0.0112	0.6423	36.1053	0.3206	705.0000	187.0000	0.2652	724.0000
12	0.4206	0.4714	0.3621	0.8396	0.0117	0.6611	36.3158	0.3071	671.0000	180.0000	0.2683	685.0000
13	0.4038	0.4670	0.3552	0.8421	0.0126	0.6394	35.8947	0.3262	671.0000	181.0000	0.2697	685.0000
14	0.4021	0.4737	0.3585	0.8254	0.0120	0.6549	36.0000	0.2969	720.0000	188.0000	0.2611	741.0000
15	0.4191	0.4603	0.3322	0.8531	0.0106	0.6359	36.2632	0.3297	675.0000	176.0000	0.2607	693.0000
16	0.4181	0.4705	0.3483	0.8552	0.0120	0.6636	36.0526	0.3024	705.0000	176.0000	0.2496	725.0000
17	0.4161	0.4705	0.3425	0.8429	0.0118	0.6518	36.5263	0.3157	665.0000	184.0000	0.2767	678.0000
18	0.3714	0.4714	0.3485	0.8399	0.0115	0.6419	36.0526	0.3176	691.0000	184.0000	0.2663	707.0000
19	0.4039	0.4691	0.3391	0.8363	0.0114	0.6486	35.8947	0.3135	703.0000	188.0000	0.2674	728.0000
20	0.4032	0.4705	0.3507	0.8552	0.0127	0.6514	35.8947	0.3173	661.0000	182.0000	0.2753	675.0000
21	0.4058	0.4663	0.3407	0.8564	0.0113	0.6310	36.1579	0.3214	701.0000	183.0000	0.2611	716.0000
22	0.3712	0.4679	0.3491	0.8476	0.0119	0.6291	36.0526	0.3308	673.0000	191.0000	0.2838	689.0000
23	0.3988	0.4700	0.3514	0.8397	0.0124	0.6568	36.0526	0.3096	698.0000	178.0000	0.2550	714.0000
24	0.3849	0.4679	0.3531	0.8530	0.0117	0.6419	36.0526	0.3210	690.0000	180.0000	0.2609	706.0000
25	0.4158	0.4600	0.3391	0.8525	0.0102	0.6437	35.8947	0.3184	670.0000	177.0000	0.2642	688.0000
26	0.4182	0.4651	0.3538	0.8505	0.0120	0.6551	36.1579	0.3140	652.0000	171.0000	0.2623	670.0000
27	0.4104	0.4707	0.3597	0.8478	0.0124	0.6433	36.1053	0.3183	701.0000	188.0000	0.2682	720.0000
28	0.4125	0.4672	0.3428	0.8483	0.0115	0.6455	36.1053	0.3125	704.0000	180.0000	0.2557	719.0000
29	0.3992	0.4714	0.3516	0.8550	0.0115	0.6543	36.0526	0.3013	736.0000	181.0000	0.2459	754.0000
30	0.3982	0.4716	0.3615	0.8473	0.0126	0.6625	36.0000	0.2998	730.0000	184.0000	0.2521	744.0000
31	0.3879	0.4679	0.3604	0.8597	0.0118	0.6528	35.8947	0.3086	694.0000	182.0000	0.2622	714.0000
32	0.3961	0.4707	0.3523	0.8516	0.0124	0.6497	35.6316	0.3061	699.0000	177.0000	0.2532	712.0000
33	0.3961	0.4705	0.3601	0.8458	0.0118	0.6191	35.8947	0.3407	718.0000	200.0000	0.2786	737.0000
34	0.4219	0.4689	0.3513	0.8574	0.0116	0.6432	36.0526	0.3210	663.0000	173.0000	0.2609	683.0000
35	0.4162	0.4730	0.3533	0.8411	0.0128	0.6548	36.2105	0.3074	674.0000	178.0000	0.2641	691.0000
36	0.3822	0.4684	0.3525	0.8491	0.0114	0.6380	36.2105	0.3253	684.0000	179.0000	0.2617	704.0000
37	0.4088	0.4661	0.3477	0.8307	0.0121	0.6461	36.2632	0.3167	700.0000	187.0000	0.2671	719.0000
38	0.4142	0.4637	0.3386	0.8448	0.0117	0.6501	36.0526	0.2999	644.0000	172.0000	0.2671	657.0000
39	0.4126	0.4702	0.3517	0.8444	0.0118	0.6517	35.8947	0.3056	683.0000	185.0000	0.2709	706.0000
40	0.3729	0.4682	0.3527	0.8438	0.0114	0.6206	36.2105	0.3415	692.0000	191.0000	0.2760	711.0000
41	0.4057	0.4698	0.3504	0.8471	0.0124	0.6500	35.7368	0.3103	670.0000	177.0000	0.2642	683.0000
42	0.3843	0.4695	0.3489	0.8570	0.0116	0.6196	36.1053	0.3448	667.0000	186.0000	0.2789	686.0000
43	0.4096	0.4654	0.3441	0.8518	0.0120	0.6430	36.0526	0.3232	655.0000	175.0000	0.2672	670.0000
44	0.4105	0.4677	0.3433	0.8479	0.0116	0.6634	36.0526	0.3047	684.0000	178.0000	0.2602	704.0000
45	0.4206	0.4700	0.3570	0.8520	0.0126	0.6596	35.6842	0.3012	702.0000	175.0000	0.2493	718.0000
46	0.4128	0.4675	0.3494	0.8555	0.0123	0.6589	36.0000	0.2960	682.0000	173.0000	0.2537	693.0000
47	0.4012	0.4705	0.3608	0.8599	0.0123	0.6418	36.0000	0.3217	673.0000	183.0000	0.2719	693.0000
48	0.4028	0.4640	0.3498	0.8497	0.0109	0.6481	36.2105	0.3170	672.0000	167.0000	0.2485	688.0000
49	0.3929	0.4614	0.3368	0.8663	0.0115	0.6267	35.7895	0.3270	670.0000	178.0000	0.2657	684.0000
50	0.3826	0.4707	0.3511	0.8490	0.0119	0.6254	35.9474	0.3342	675.0000	182.0000	0.2696	691.0000
51	0.3817	0.4665	0.3498	0.8443	0.0125	0.6179	36.0526	0.3371	688.0000	188.0000	0.2733	697.0000
52	0.3818	0.4663	0.3500	0.8615	0.0115	0.6191	36.0000	0.3395	692.0000	181.0000	0.2616	703.0000
53	0.4101	0.4665	0.3503	0.8392	0.0109	0.6380	36.0526	0.3172	686.0000	181.0000	0.2638	708.0000
54	0.3853	0.4689	0.3495	0.8411	0.0118	0.6327	36.0526	0.3317	709.0000	181.0000	0.2553	726.0000
55	0.4123	0.4679	0.3548	0.8264	0.0113	0.6572	36.0000	0.3027	688.0000	182.0000	0.2645	712.0000
56	0.3874	0.4693	0.3486	0.8361	0.0108	0.6470	36.0526	0.3161	726.0000	183.0000	0.2521	751.0000
