run	doculect	accuracy	purity	words	sounds
1	Hachijō	0.674516369047619	0.7866712125171516	121	34
1	Shuri	0.45964569941842653	0.7431075478273909	112	37
1	Tōkyō	0.7544707580001697	0.8016687191061147	95	34
1	Kyōto	0.6829995122248643	0.7930563357490549	110	36
1	Kōchi	0.6816706851516977	0.7909825113938268	105	35
1	Kagoshima	0.5388871912401324	0.7472113241055155	100	37
1	Oki	0.5563685636856368	0.7340093406723075	99	34
1	Amami	0.47638437950937956	0.7489764892434428	117	43
1	Sado	0.7593318903318903	0.8173863638193322	114	35
1	Miyako	0.44515162967543914	0.7172127011119276	113	45
2	Hachijō	0.6870444891571653	0.7767456670813512	117	39
2	Shuri	0.5343525877107966	0.7368475973546147	112	38
2	Tōkyō	0.7421831955922863	0.7881721416051892	99	35
2	Kyōto	0.6821577847439917	0.7693695010464267	98	36
2	Kōchi	0.6058254663676351	0.7604082470602558	105	32
2	Kagoshima	0.503677453982332	0.7361691816552164	108	35
2	Oki	0.5700275072150073	0.7851479317492474	103	30
2	Amami	0.49001887001887	0.7589719526585776	111	44
2	Sado	0.6859294320137694	0.7690146271274806	107	31
2	Miyako	0.5795631239508792	0.7731633575825898	125	46
3	Hachijō	0.5984302484302485	0.750671813971238	115	38
3	Shuri	0.5102593733949665	0.7141982745531285	116	38
3	Tōkyō	0.6749516066589236	0.7853499551170128	106	35
3	Kyōto	0.6293642951251648	0.7683081633117899	93	36
3	Kōchi	0.6551996151996152	0.7835477863989387	108	30
3	Kagoshima	0.47812876665817844	0.7464237239556485	105	36
3	Oki	0.6150182134938234	0.7788210267428202	106	31
3	Amami	0.47265563801278093	0.7137119508516981	102	40
3	Sado	0.664546947305568	0.7614919140754312	104	35
3	Miyako	0.470031746031746	0.7210234898938574	125	43
4	Hachijō	0.7187169312169313	0.7955620203074676	133	37
4	Shuri	0.4921556122448979	0.7465847912854424	123	37
4	Tōkyō	0.6874999999999999	0.7911345927102572	100	37
4	Kyōto	0.6936147186147184	0.7818719843722227	106	36
4	Kōchi	0.6876666666666669	0.7852986192740492	111	30
4	Kagoshima	0.43890476190476185	0.7435293942764974	108	33
4	Oki	0.5893258991360256	0.7658095583870814	106	35
4	Amami	0.4473300019596315	0.7432316701519472	90	40
4	Sado	0.7179552824714115	0.7955459550437572	95	33
4	Miyako	0.45593406593406594	0.7328991931372396	111	43
5	Hachijō	0.6306501306501306	0.7385139378177343	113	37
5	Shuri	0.5091426689252777	0.748230162905445	106	34
5	Tōkyō	0.7290632100976928	0.7911407886730264	98	36
5	Kyōto	0.7072344322344324	0.7969803737782705	106	35
5	Kōchi	0.6713854687880662	0.7743907006358997	107	33
5	Kagoshima	0.49212092731829576	0.7502144142197213	111	37
5	Oki	0.6054212521079991	0.7756242468562577	106	32
5	Amami	0.5355001259763166	0.7586528619149305	113	40
5	Sado	0.6483431879773343	0.763440096160905	107	32
5	Miyako	0.4724856988249844	0.7310058355202484	114	45
6	Hachijō	0.5779818594104309	0.7695541002708076	119	37
6	Shuri	0.498131868131868	0.7578558806933241	113	38
6	Tōkyō	0.7006061445014936	0.787121837945271	104	34
6	Kyōto	0.6748299319727891	0.7638389246166976	95	32
6	Kōchi	0.6731375213933354	0.7720221089592836	103	32
6	Kagoshima	0.4706622879036672	0.7525599573337045	104	39
6	Oki	0.5589853896103896	0.7551474446543326	107	34
6	Amami	0.5102654176424667	0.7472016716318534	116	40
6	Sado	0.6809523809523811	0.7912266881921735	102	31
6	Miyako	0.47777081592871073	0.7435016797214103	119	45
7	Hachijō	0.704005439005439	0.810069149148442	123	39
7	Shuri	0.5128096440596441	0.7595370231691609	101	37
7	Tōkyō	0.7184381631440455	0.7760005837812758	97	34
7	Kyōto	0.7437384696878366	0.8076167567065292	101	35
7	Kōchi	0.681484243984244	0.7973551748010004	111	33
7	Kagoshima	0.5020669145669144	0.762978471157351	107	35
7	Oki	0.5788473538473538	0.7621731503935893	115	32
7	Amami	0.46562862020608503	0.7325978672333026	107	41
7	Sado	0.7466630591630592	0.8215906425780622	102	32
7	Miyako	0.4809807256235828	0.7250557295993834	120	43
8	Hachijō	0.5921587301587302	0.7746215486145263	114	38
8	Shuri	0.38480217957829893	0.7609424678154737	111	36
8	Tōkyō	0.7246509848919487	0.7995491209482433	109	34
8	Kyōto	0.6710753000387147	0.7961805763580962	107	35
8	Kōchi	0.6785475234270415	0.7769095965151191	110	30
8	Kagoshima	0.4641135972461273	0.7661251678230521	111	39
8	Oki	0.6010751199704689	0.7787621748936935	110	31
8	Amami	0.41858465608465606	0.7211709663675122	92	42
8	Sado	0.719579945799458	0.7989227984078358	111	34
8	Miyako	0.4190284178187404	0.746277805954698	112	42
9	Hachijō	0.6239117364117365	0.7448086288760172	124	37
9	Shuri	0.4668614718614718	0.7347371340196049	117	36
9	Tōkyō	0.6830280830280827	0.7687189143204679	107	37
9	Kyōto	0.6691867656153371	0.7729742056222284	109	38
9	Kōchi	0.6634920634920635	0.7774894446410235	106	32
9	Kagoshima	0.4865853658536586	0.7666316091925531	100	34
9	Oki	0.6074473975636765	0.7664719533892373	98	31
9	Amami	0.47795758928571436	0.7461278985106556	109	42
9	Sado	0.6427513227513227	0.7241824789689153	97	36
9	Miyako	0.48924242424242415	0.705507112628589	115	44
10	Hachijō	0.6703416149068323	0.8037394668917693	124	36
10	Shuri	0.47111631537861043	0.7592645282420274	121	37
10	Tōkyō	0.7150080256821829	0.7940092941098257	99	34
10	Kyōto	0.7144774389156413	0.8009419579641518	95	34
10	Kōchi	0.6074509189640768	0.7466401490461895	108	32
