run	doculect	accuracy	purity	words	sounds
1	Old_Burmese	0.5400000000000001	0.7589269184682019	174	26
1	Bola	0.5797814207650274	0.7557086345836597	187	37
1	Atsi	0.7523809523809525	0.8203567099221281	189	32
1	Lashi	0.5311320754716982	0.7686339670248228	180	40
1	Rangoon	0.6559523809523811	0.7936691236275826	201	43
1	Xiandao	0.543939393939394	0.7507979390806796	169	40
1	Achang_Longchuan	0.6233333333333333	0.7561657491560314	180	34
1	Maru	0.6941358024691359	0.7769145572818135	193	41
2	Old_Burmese	0.5627777777777777	0.784379983951336	167	27
2	Bola	0.6563829787234045	0.7982012406809994	191	38
2	Atsi	0.6248484848484849	0.7938818067390337	181	32
2	Lashi	0.512962962962963	0.7679374031237831	180	41
2	Rangoon	0.5970085470085469	0.7729795370374695	199	44
2	Xiandao	0.6142857142857142	0.7765215764415754	178	41
2	Achang_Longchuan	0.6090909090909089	0.7740845392277327	184	34
2	Maru	0.6130718954248366	0.771947256215085	193	39
3	Old_Burmese	0.6325203252032521	0.7893436201435754	157	27
3	Bola	0.5833333333333333	0.7902773796600856	199	38
3	Atsi	0.6390350877192984	0.7973046851321288	184	32
3	Lashi	0.4849593495934959	0.7577580285286136	184	42
3	Rangoon	0.5252032520325204	0.7686067621911304	198	44
3	Xiandao	0.5690476190476191	0.8041639023307797	170	41
3	Achang_Longchuan	0.5921052631578947	0.7812574821011473	182	33
3	Maru	0.6182291666666668	0.7727128442614889	162	38
4	Old_Burmese	0.6204301075268818	0.7433959585148401	154	26
4	Bola	0.6614814814814816	0.785115399858626	186	37
4	Atsi	0.5838095238095238	0.7666085761776088	182	32
4	Lashi	0.5433333333333333	0.7776738345477425	171	39
4	Rangoon	0.5151162790697675	0.7633676609703847	197	43
4	Xiandao	0.6067567567567568	0.7842077964190803	171	40
4	Achang_Longchuan	0.5877450980392157	0.7604799220644103	182	34
4	Maru	0.6284722222222222	0.7813474691620421	178	38
5	Old_Burmese	0.5499999999999999	0.7781743380638609	156	26
5	Bola	0.692248062015504	0.7699875779663811	191	38
5	Atsi	0.5925925925925927	0.751562246765296	178	32
5	Lashi	0.5522727272727272	0.7502776110223941	179	41
5	Rangoon	0.5685714285714286	0.7648561071399654	202	43
5	Xiandao	0.5134408602150538	0.7225864324587307	167	39
5	Achang_Longchuan	0.5171717171717172	0.759026833148679	186	33
5	Maru	0.6726190476190476	0.7759123063042052	174	41
6	Old_Burmese	0.6529411764705884	0.7863980680991138	154	26
6	Bola	0.6063063063063064	0.7920892641749354	201	38
6	Atsi	0.6857843137254903	0.8012625598616087	184	32
6	Lashi	0.673049645390071	0.7782798792404433	179	41
6	Rangoon	0.5940860215053763	0.7708690794617892	199	44
6	Xiandao	0.4413793103448275	0.7395764667829977	162	40
6	Achang_Longchuan	0.5475609756097561	0.7594362210994919	174	34
6	Maru	0.564406779661017	0.7769005630224226	165	37
7	Old_Burmese	0.5408602150537634	0.765833508083559	160	27
7	Bola	0.5979166666666669	0.7927640596381259	185	38
7	Atsi	0.6574074074074074	0.7846755327216219	162	32
7	Lashi	0.5401709401709403	0.7601520168395226	174	41
7	Rangoon	0.5548245614035088	0.7495489300012251	186	44
7	Xiandao	0.5401709401709401	0.755564954193199	161	40
7	Achang_Longchuan	0.5427536231884058	0.7809863946441046	190	34
7	Maru	0.6642276422764228	0.773746745727739	185	39
8	Old_Burmese	0.6123188405797101	0.793887996198393	166	26
8	Bola	0.5896296296296297	0.7850765078745697	185	38
8	Atsi	0.6677083333333333	0.7940124693045268	180	32
8	Lashi	0.5571428571428573	0.7409066232351073	158	40
8	Rangoon	0.6319444444444445	0.7798572982698746	192	43
8	Xiandao	0.5666666666666668	0.7480124041541849	156	39
8	Achang_Longchuan	0.5712643678160919	0.765551669613569	182	33
8	Maru	0.6233333333333334	0.7674723048109239	181	40
9	Old_Burmese	0.5787356321839081	0.7641493884712033	154	26
9	Bola	0.5452380952380953	0.7794158170485513	186	38
9	Atsi	0.718018018018018	0.8043857230797897	171	32
9	Lashi	0.5781746031746032	0.77464300911348	172	39
9	Rangoon	0.5436274509803922	0.7687472874847598	192	42
9	Xiandao	0.5648648648648649	0.7940658347761481	169	39
9	Achang_Longchuan	0.48047619047619045	0.7532727204366808	179	33
9	Maru	0.5669934640522877	0.7611504068456453	171	40
10	Old_Burmese	0.507051282051282	0.7389140043277259	161	27
10	Bola	0.6496031746031747	0.7970282384959637	185	37
10	Atsi	0.6635964912280702	0.7933377124756276	179	32
10	Lashi	0.5405405405405405	0.7674770574177624	179	39
10	Rangoon	0.43333333333333324	0.7267651920944558	189	43
10	Xiandao	0.5488888888888889	0.7654706893005704	177	40
10	Achang_Longchuan	0.5863636363636364	0.772721078459014	175	33
10	Maru	0.6210691823899372	0.7732046958195987	178	40
11	Old_Burmese	0.5536036036036036	0.7564160777545927	153	27
11	Bola	0.6964912280701756	0.7806507811873605	190	38
11	Atsi	0.6729629629629631	0.7840171183903913	171	31
11	Lashi	0.4666666666666666	0.7713810106374321	177	40
11	Rangoon	0.4711382113821138	0.7389823022831996	183	43
11	Xiandao	0.503763440860215	0.7614633206840892	169	39
11	Achang_Longchuan	0.5833333333333334	0.7596401666658104	179	33
11	Maru	0.5654166666666667	0.7639212634555177	183	39
12	Old_Burmese	0.5984126984126983	0.7541218930809634	154	26
12	Bola	0.5356481481481481	0.7602273393899774	187	38
12	Atsi	0.6380952380952382	0.7978563727273165	168	32
12	Lashi	0.5992753623188406	0.7780428807106121	171	41
12	Rangoon	0.5271428571428572	0.7451348173738407	193	43
12	Xiandao	0.48963963963963963	0.7361992753228851	164	41
12	Achang_Longchuan	0.5505555555555556	0.770354623485024	183	34
12	Maru	0.625438596491228	0.7794760101928676	189	38
13	Old_Burmese	0.5422619047619046	0.7670895570552043	161	27
13	Bola	0.597747747747748	0.7674765154954931	190	38
13	Atsi	0.575462962962963	0.7549772237561366	172	32
13	Lashi	0.49962962962962965	0.7526264964732686	166	41
13	Rangoon	0.5462962962962963	0.7406364174691858	197	43
13	Xiandao	0.6017543859649123	0.7741297197743734	157	40
13	Achang_Longchuan	0.6559139784946237	0.782338442222178	180	34
13	Maru	0.5506944444444445	0.7482395179859758	177	38
14	Old_Burmese	0.5	0.7585757662333864	157	27
14	Bola	0.5908333333333333	0.7870422704904423	175	38
14	Atsi	0.6275862068965515	0.7842083589822808	184	32
14	Lashi	0.5322222222222222	0.7707515173073076	173	41
14	Rangoon	0.5994444444444444	0.7688486082526133	198	44
14	Xiandao	0.5964646464646465	0.7582268284617298	160	39
