accuracy	proportion	density	fuzziness	coverage	purity	sounds	missing	ubound	clusters	props	patterns
182	0.3939	0.4661	0.3517	0.8391	0.0087	0.6300	36.2105	0.3341	688.0000	183.0000	0.2660	710.0000
183	0.4030	0.4723	0.3612	0.8224	0.0090	0.6461	36.3158	0.3104	709.0000	184.0000	0.2595	733.0000
184	0.3839	0.4637	0.3476	0.8419	0.0089	0.6257	36.0526	0.3379	690.0000	191.0000	0.2768	709.0000
185	0.3983	0.4695	0.3563	0.8399	0.0091	0.6271	36.2105	0.3288	680.0000	195.0000	0.2868	698.0000
186	0.4206	0.4726	0.3638	0.8480	0.0098	0.6463	36.1579	0.3103	684.0000	185.0000	0.2705	703.0000
187	0.4012	0.4707	0.3520	0.8412	0.0091	0.6444	35.9474	0.3099	700.0000	192.0000	0.2743	722.0000
188	0.4020	0.4702	0.3574	0.8323	0.0090	0.6280	36.2632	0.3410	679.0000	189.0000	0.2784	692.0000
189	0.4062	0.4719	0.3566	0.8613	0.0091	0.6401	35.8421	0.3228	680.0000	182.0000	0.2676	694.0000
190	0.3766	0.4721	0.3611	0.8308	0.0091	0.6001	36.0526	0.3624	708.0000	211.0000	0.2980	728.0000
191	0.3855	0.4677	0.3535	0.8373	0.0088	0.6202	35.8421	0.3375	707.0000	197.0000	0.2786	721.0000
192	0.3932	0.4628	0.3534	0.8565	0.0083	0.6222	35.8947	0.3429	669.0000	192.0000	0.2870	686.0000
193	0.3944	0.4665	0.3521	0.8536	0.0086	0.6421	35.8947	0.3290	668.0000	183.0000	0.2740	684.0000
194	0.3808	0.4665	0.3516	0.8398	0.0091	0.6206	36.1053	0.3379	680.0000	185.0000	0.2721	696.0000
195	0.3856	0.4705	0.3537	0.8228	0.0092	0.6461	36.1579	0.3198	701.0000	184.0000	0.2625	718.0000
196	0.3904	0.4626	0.3464	0.8532	0.0083	0.6323	36.1053	0.3281	660.0000	181.0000	0.2742	675.0000
197	0.4044	0.4684	0.3507	0.8394	0.0090	0.6411	36.1579	0.3326	692.0000	191.0000	0.2760	704.0000
